dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,labels
1.456707,45,11,8,12,12,632,682,15.789036,254,252,3185.266602,3437.891113,3,4,132.427906,123.370633,7308.28215,173.026453,255,2757559026,1018890707,255,0.155803,0.079915,0.075888,53,57,0,0,3,1,1,2,1,2,0,0,0,2,2,0,-1
0.003539,45,2,8,6,8,320,1930,3673.354118,31,29,603560.3125,3818027.75,1,2,0.6406,0.437857,32.628334,0.769238,255,1084396939,3237666372,255,0.001244,0.000471,0.000773,53,241,0,0,1,0,3,1,1,2,0,0,0,2,1,0,-1
0.978783,45,8,8,14,12,774,642,25.541923,254,252,5876.685547,4814.141602,4,3,75.266618,83.951906,4170.317053,126.652031,255,4179886388,2744739976,255,0.150002,0.055303,0.094699,55,54,0,0,3,1,1,1,1,3,0,0,0,10,3,0,-1
0.001014,15,12,7,2,2,130,162,2958.579772,31,29,512820.5,639053.25,0,0,0.001,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,6,0,4,2,1,3,0,0,0,4,5,0,-1
0.013518,45,8,8,16,18,1540,1644,2441.189521,31,29,854564.3125,919070.875,4,4,0.88,0.768529,60.850283,1.406572,255,3694232263,1550722113,255,0.000568,0.00045,0.000118,96,91,0,0,12,0,7,12,1,6,0,0,0,16,7,0,-1
0.001053,15,12,7,2,2,130,162,2849.002888,31,29,493827.1563,615384.625,0,0,0.008,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,5,0,2,4,2,2,0,0,0,7,2,0,-1
0.001735,15,8,7,4,4,520,304,4034.582002,31,29,1798270.875,1051296.75,0,0,0.444667,0.226333,0.623196,0.312308,0,0,0,0,0.0,0.0,0.0,130,76,0,0,10,0,4,1,1,3,0,0,0,5,7,0,-1
19.551943,45,7,8,8,10,1052,824,0.869479,31,29,376.842346,303.601532,2,2,2792.9665,2172.37275,233197.4314,6137.5195,255,2101936487,2103095525,255,0.000736,0.000578,0.000158,132,82,1,83,5,0,7,5,1,1,0,0,1,5,7,0,-1
0.067217,45,8,8,48,50,2958,32642,1443.087318,31,29,344793.7188,3807370.25,7,18,1.423574,1.361612,82.125527,80.432018,255,1109819680,1169930048,255,0.00061,0.000495,0.000115,62,653,0,0,17,0,4,1,1,1,0,0,0,8,7,0,-1
0.120884,45,8,8,68,70,4014,59460,1133.31788,31,29,261738.5313,3878826.0,7,28,1.79897,1.744261,94.884853,93.637063,255,1964422132,2010942548,255,0.000673,0.000527,0.000146,59,849,0,0,9,0,3,1,1,3,0,0,0,4,5,0,-1
0.004556,15,8,7,4,4,568,320,1536.435391,31,29,748024.5625,421422.2813,0,0,1.181333,1.021,1.663587,1.438962,0,0,0,0,0.0,0.0,0.0,142,80,0,0,9,0,2,1,1,4,0,0,0,2,9,0,-1
0.001013,15,12,7,2,2,146,178,2961.500406,31,29,576505.4375,702862.75,0,0,0.016,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,5,0,2,4,1,1,0,0,0,6,3,0,-1
0.093003,45,8,8,60,62,3598,48710,1301.033337,31,29,304420.2813,4122447.75,7,24,1.597741,1.515279,93.955563,90.830817,255,1971647880,1971973565,255,0.000912,0.00057,0.000342,60,786,0,0,4,0,4,1,1,1,0,0,0,5,6,0,-1
1.029539,45,8,7,6,2,978,86,6.79916,62,252,6332.931641,334.130127,2,1,205.9078,0.007,13105.15145,0.0,255,2930273417,3958314816,255,0.920328,0.337812,0.582516,163,43,0,0,4,3,2,2,1,3,0,0,0,2,3,0,-1
0.021833,45,8,8,60,62,3614,45696,5542.069166,31,29,1302248.875,16473778.0,7,24,0.364729,0.355,19.74043,19.237299,255,1523087788,1539552921,255,0.000705,0.000529,0.000176,60,737,0,0,6,0,1,1,1,1,0,0,0,3,6,0,-1
0.001059,15,12,7,2,2,146,178,2832.861107,31,29,551463.625,672332.375,0,0,0.008,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,3,2,1,1,0,0,0,4,2,0,-1
0.002805,45,2,8,6,8,320,1826,4634.581207,31,29,761497.3125,4557576.0,1,2,0.4986,0.332571,27.940257,0.541335,255,3195148028,1049405002,255,0.000597,0.000472,0.000125,53,228,0,0,3,0,5,1,1,4,0,0,0,9,4,0,-1
0.027853,45,5,8,62,58,5928,8010,4272.430119,31,29,1675367.0,2261013.0,14,17,0.456607,0.483714,71.714426,0.0,255,3477646412,3477967840,255,0.000767,0.000627,0.00014,96,138,0,0,1,0,1,1,1,2,0,0,0,1,1,0,-1
0.0,36,8,4,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.7,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,-1
1.17924,45,8,8,12,10,994,822,17.80808,254,252,6187.035645,5020.182617,3,2,105.536092,113.095109,5970.774644,169.766094,255,144233877,1181767966,255,0.262486,0.161383,0.101103,83,82,0,0,5,1,2,1,1,4,0,0,0,1,5,0,-1
0.834822,45,8,8,16,18,1540,1644,39.529385,31,29,13837.68066,14882.21484,4,4,55.633066,49.07359,4456.048993,137.629969,255,689552743,2932415705,255,0.00069,0.00057,0.00012,96,91,0,0,12,0,21,10,1,7,0,0,0,11,19,0,-1
1.235144,45,7,8,14,18,1684,10168,25.098288,31,29,10129.99316,62204.89063,3,5,102.898669,77.161248,9361.837778,8118.424137,255,2740239501,2843231402,255,0.000722,0.000561,0.000161,120,565,1,3924,2,0,2,1,1,1,0,0,1,1,5,0,-1
0.017902,45,8,8,16,18,1540,1644,1843.369469,31,29,645291.0625,694000.6875,4,4,1.1728,1.090563,71.49701,2.066421,255,714981806,2865536028,255,0.000565,0.000451,0.000114,96,91,0,0,14,0,7,6,1,7,0,0,0,12,14,0,-1
8e-06,15,8,4,2,0,104,0,125000.0003,254,0,52000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,10,2,10,9,1,10,0,0,0,9,11,0,-1
0.126323,45,8,8,64,66,3806,54798,1021.19171,31,29,237296.4531,3417778.25,7,26,2.031226,1.934938,106.793196,102.428352,255,1390567570,3536239807,255,0.000674,0.00055,0.000124,59,830,0,0,19,0,1,1,1,4,0,0,0,2,8,0,-1
0.001006,15,12,7,2,2,130,162,2982.107425,31,29,516898.625,644135.1875,0,0,0.005,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,2,0,3,1,1,2,0,0,0,3,4,0,-1
0.001096,15,12,7,2,2,146,178,2737.226368,31,29,532846.75,649635.0625,0,0,0.01,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,1,1,1,4,0,0,0,1,6,0,-1
0.0,36,8,4,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.752,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,-1
0.463375,45,7,8,10,8,796,1122,36.687348,62,252,12378.74316,16953.87109,2,2,51.486111,56.636,2691.458492,67.071805,255,286872610,3962342000,255,0.125585,0.065745,0.05984,80,140,1,158,5,1,1,1,1,5,0,0,1,1,5,0,-1
0.499499,45,8,8,28,30,4456,3080,114.114344,31,29,68820.96094,47695.79297,7,7,18.486629,17.203449,1199.177908,32.132002,255,3601949409,1487119155,255,0.000738,0.000597,0.000141,159,103,0,0,7,0,2,1,1,3,0,0,0,2,3,0,-1
0.002725,45,2,8,6,8,320,1946,4770.642154,31,29,783853.1875,4999633.0,1,2,0.4804,0.320143,26.636959,0.505036,255,642502780,2796049381,255,0.000604,0.00048,0.000124,53,243,0,0,3,0,8,1,1,4,0,0,0,7,3,0,-1
0.106563,45,8,8,66,68,3926,57474,1248.087964,31,29,290307.125,4251306.5,7,27,1.634492,1.582343,89.483486,87.826671,255,1786095065,1798031639,255,0.000676,0.00054,0.000136,59,845,0,0,4,0,4,1,1,2,0,0,0,3,6,0,-1
0.004516,15,8,7,4,4,568,320,1550.044312,31,29,754650.125,425155.0,0,0,1.164,1.017333,1.639781,1.431656,0,0,0,0,0.0,0.0,0.0,142,80,0,0,6,0,2,1,1,3,0,0,0,2,6,0,-1
0.046858,45,8,8,90,92,5174,83812,3862.734095,31,29,873618.125,14153570.0,7,39,0.53508,0.508758,31.054224,30.156293,255,4014446073,1869344603,255,0.000691,0.000553,0.000138,57,911,0,0,3,0,1,1,1,1,0,0,0,3,3,0,-1
0.315242,45,8,8,60,62,3598,48918,383.832113,31,29,89810.36719,1221385.5,7,24,5.337,5.158557,335.868553,330.385246,255,1277469169,1422606767,255,0.000695,0.000545,0.00015,60,789,0,0,7,0,1,1,1,1,0,0,0,1,3,0,-1
0.770052,45,8,8,10,6,1506,268,19.479204,254,252,14087.36035,2327.115479,2,1,80.488889,125.114398,4163.740451,174.806828,255,4275190935,2130300215,255,0.220323,0.144471,0.075852,151,45,0,0,4,1,2,1,1,4,0,0,0,1,6,0,-1
0.356416,45,8,8,10,6,588,268,42.085654,254,252,11896.21191,5027.833008,2,1,37.802333,58.790199,2051.106892,93.595195,255,1784986858,3709671450,255,0.090614,0.062455,0.028159,59,45,0,0,1,1,1,1,1,1,0,0,0,19,1,0,-1
3e-06,45,8,6,2,0,90,0,333333.3215,254,0,119999992.0,0.0,1,0,0.003,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,10,6,4,1,1,10,0,0,0,4,10,0,-1
1.014277,45,7,8,14,18,1684,10168,30.563643,31,29,12335.88086,75750.50781,3,5,77.994772,59.631176,8762.344797,7675.658875,255,3645403208,3646476940,255,0.000665,0.000544,0.000121,120,565,1,3924,1,0,4,1,1,3,0,0,1,5,1,0,-1
0.0,36,8,4,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.512,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,-1
0.001006,15,12,7,2,2,130,162,2982.107425,31,29,516898.625,644135.1875,0,0,0.005,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,5,0,4,3,1,2,0,0,0,7,3,0,-1
0.510834,45,8,8,10,8,546,354,33.278914,254,252,7705.047363,4854.806152,2,1,54.507222,63.42057,3640.39471,106.364508,255,2230514386,949001793,255,0.116128,0.066885,0.049243,55,44,0,0,6,1,2,2,1,5,0,0,0,3,5,0,-1
0.00236,15,12,7,2,2,130,162,1271.186418,31,29,220338.9844,274576.2813,0,0,0.009,0.003,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,0,3,1,1,1,0,0,0,12,1,0,-1
0.041879,45,8,8,52,54,3182,39076,2507.223294,31,29,596193.8125,7326441.0,7,20,0.848082,0.795,51.317542,48.104729,255,2004033029,2004919320,255,0.000652,0.000538,0.000114,61,724,0,0,6,0,1,1,1,3,0,0,0,3,5,0,-1
0.017815,45,8,8,16,18,1540,1644,1852.371655,31,29,648442.375,697389.875,4,4,1.167533,1.020824,70.795897,2.176825,255,3927848141,3931781875,255,0.000578,0.000458,0.00012,96,91,0,0,9,0,7,6,1,7,0,0,0,9,10,0,-1
0.030369,45,8,8,72,74,4238,63516,4774.605603,31,29,1101122.875,16505779.0,7,30,0.427586,0.408027,22.205596,21.595443,255,209424410,2359317146,255,0.000697,0.000572,0.000125,59,858,0,0,8,0,3,1,1,2,0,0,0,2,9,0,-1
0.631769,45,1,8,54,40,37938,3276,147.205703,31,29,471514.125,40457.82422,19,8,11.913509,16.152538,1005.93725,33.781961,255,3006884966,928703077,255,0.003666,0.001817,0.001849,703,82,0,0,1,0,3,1,1,5,0,0,0,3,3,0,-1
0.096918,45,8,8,22,14,1470,1728,361.130021,31,29,115891.7813,132483.125,5,4,4.615143,7.402308,416.315457,15.232187,255,3591471650,3591761146,255,0.000675,0.000557,0.000118,67,123,0,0,4,0,5,1,1,1,0,0,0,2,7,0,-1
0.0,36,8,4,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.676,0.0,10.954513,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,-1
1.219814,45,7,8,14,18,1684,10168,25.413712,31,29,10257.30176,62986.65625,3,5,93.806305,71.722765,8861.68141,7759.944158,255,806225666,911651757,255,0.000647,0.000523,0.000124,120,565,1,3924,1,0,4,1,1,1,0,0,1,1,2,0,-1
0.001073,15,12,7,2,2,146,178,2795.899292,31,29,544268.375,663560.125,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,6,1,1,2,0,0,0,2,5,0,-1
5.035037,45,8,8,234,438,13454,548216,133.26615,31,29,21286.03906,869054.1875,21,197,21.608279,11.520767,8236.477831,6018.67674,255,176160393,2331329148,255,0.000595,0.000458,0.000137,57,1252,0,0,4,0,3,1,1,4,0,0,0,3,7,0,-1
0.005626,45,8,8,22,24,2054,2478,7998.578033,31,29,2788482.0,3377177.5,6,6,0.2645,0.225591,15.749036,13.35047,255,1376646186,3526560132,255,0.000828,0.000653,0.000175,93,103,0,0,6,0,3,1,1,2,0,0,0,3,13,0,-1
1.216134,45,7,8,14,18,1684,10168,25.490613,31,29,10288.34082,63177.25,3,5,93.517772,71.506706,8851.404676,7747.274856,255,1743383167,1744387096,255,0.00064,0.000516,0.000124,120,565,1,3924,2,0,2,1,1,1,0,0,1,1,2,0,-1
1.856797,45,8,8,122,126,7810,15494,133.024775,31,29,33373.60156,66230.17969,30,32,15.342512,14.850136,911.050234,898.89843,255,1829986437,3983585228,255,0.000655,0.000526,0.000129,64,123,0,0,1,0,4,1,1,1,0,0,0,1,5,0,-1
9e-06,15,8,4,2,0,78,0,111111.1072,254,0,34666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,11,2,4,1,1,10,0,0,0,5,10,0,-1
1.578707,45,8,8,234,438,13454,548216,425.031376,31,29,67888.46875,2771711.25,21,197,6.774236,3.619814,2025.942407,1480.603199,255,1943648604,1948235346,255,0.000586,0.000463,0.000123,57,1252,0,0,10,0,4,3,1,8,0,0,0,5,14,0,-1
0.001037,15,12,7,2,2,146,178,2892.960519,31,29,563163.0,686595.9375,0,0,0.009,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,1,1,1,1,0,0,0,3,2,0,-1
0.592684,45,8,8,10,6,534,268,25.308597,254,252,6492.499023,3023.533691,2,1,65.853778,98.834398,3617.041374,172.9455,255,1426377112,3541450045,255,0.119184,0.076174,0.04301,53,45,0,0,5,1,1,1,1,5,0,0,0,2,5,0,-1
0.016519,45,8,8,40,38,2542,19162,4661.298897,31,29,1200556.875,9035898.0,7,13,0.415538,0.444083,0.0,25.646101,255,1443113929,1473028138,255,0.000651,0.000529,0.000122,64,504,0,0,6,0,1,1,1,1,0,0,0,2,3,0,-1
0.005851,45,8,8,22,24,1920,4312,7690.992885,31,29,2506238.25,5651000.0,6,6,0.262667,0.226478,16.258431,13.056324,255,3274227628,3274560699,255,0.000757,0.000633,0.000124,87,180,0,0,16,0,3,1,1,3,0,0,0,1,11,0,-1
5.291377,45,8,8,122,126,7818,15180,46.67972,31,29,11723.22461,22769.11914,30,32,43.727148,42.32732,2794.309031,2749.778642,255,4022115640,2000585576,255,0.000902,0.000459,0.000443,64,120,0,0,14,0,3,2,1,6,0,0,0,5,4,0,-1
2.065253,45,8,8,30,14,21800,728,20.820693,254,252,81632.60938,2618.56543,11,3,70.069585,152.041469,5095.185939,276.043,255,2136240933,3382082230,255,0.233731,0.088708,0.145023,727,52,0,0,1,1,1,1,1,1,0,0,0,1,1,0,-1
0.020252,45,1,8,52,42,37210,3380,4592.138925,31,29,14416354.0,1303574.875,18,8,0.39822,0.481561,21.765996,0.819347,255,632794655,633815835,255,0.000632,0.000502,0.00013,716,80,0,0,1,0,4,1,1,3,0,0,0,2,1,0,-1
2.01462,45,11,8,52,54,2934,3742,52.119008,31,29,11428.45801,14585.38086,11,15,39.496196,38.732848,3562.519563,106.911141,255,2890558803,2907165133,255,0.000637,0.000506,0.000131,56,69,0,0,1,0,3,1,1,4,1,1,0,1,1,0,-1
0.061799,45,8,8,66,68,3926,57474,2152.138351,31,29,500590.625,7330733.5,7,27,0.946,0.928742,58.417432,59.317623,255,2183944545,61622854,255,0.000613,0.000495,0.000118,59,845,0,0,9,0,7,1,1,2,0,0,0,3,9,0,-1
1.033965,45,8,8,30,42,2302,34406,68.667702,31,29,17223.01953,259869.5313,5,15,35.639344,25.205806,3629.136917,3260.71422,255,689551250,724868304,255,0.001562,0.000524,0.001038,77,819,0,0,12,0,21,10,1,7,0,0,0,11,19,0,-1
0.03473,45,8,8,48,50,2974,30506,2792.97449,31,29,671004.9375,6886496.0,7,18,0.74837,0.712125,51.079884,49.366161,255,3895272955,1745992788,255,0.000656,0.000539,0.000117,62,610,0,0,6,0,6,1,1,2,0,0,0,3,7,0,-1
0.04992,45,8,8,74,74,4342,63516,2944.71153,31,29,686538.4375,10041346.0,7,30,0.698732,0.685403,40.551341,1.094084,255,4133580474,4133869198,255,0.000685,0.000562,0.000123,59,858,0,0,3,0,1,1,1,1,0,0,0,4,5,0,-1
1e-06,15,8,4,2,0,104,0,1000000.003,254,0,416000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,7,2,2,2,2,7,0,0,0,2,7,0,-1
0.094505,45,8,8,48,50,2958,32642,1026.400751,31,29,245235.7031,2708005.0,7,18,2.003787,1.916776,116.559405,119.823464,255,552924333,609095421,255,0.000694,0.00058,0.000114,62,653,0,0,4,0,6,1,1,2,0,0,0,4,4,0,-1
1.283602,45,8,8,10,8,534,354,13.243981,254,252,2997.813965,1932.06311,2,1,139.377667,160.589578,7670.420059,338.961469,255,4203909639,2939985731,255,0.26744,0.159474,0.107966,53,44,0,0,5,1,1,1,1,3,0,0,0,2,3,0,-1
0.230818,45,5,8,32,24,3728,5474,238.282973,31,29,125189.5391,181822.9063,7,7,7.693933,10.003087,513.502697,15.725294,255,2666255042,516993508,255,0.000747,0.000622,0.000125,117,228,0,0,2,0,2,1,1,6,0,0,0,2,1,0,-1
0.003793,45,2,8,14,8,8928,424,5536.514616,31,29,17486950.0,782494.0625,4,1,0.291769,0.443286,17.663936,1.07766,255,1666613855,1677348608,255,0.00064,0.000516,0.000124,638,53,0,0,3,0,7,1,1,7,0,0,0,5,3,0,-1
0.017897,45,8,8,16,18,1540,1644,1843.884395,31,29,645471.3125,694194.5625,4,4,1.172467,1.024765,71.030553,2.010987,255,722335040,2876850461,255,0.000595,0.000473,0.000122,96,91,0,0,7,0,7,6,1,6,0,0,0,8,7,0,-1
0.710733,45,11,8,52,54,2934,3742,147.734804,31,29,32394.72461,41343.23438,11,15,14.1334,13.400057,1571.625419,52.678859,255,1723348943,3873993162,255,0.000641,0.000526,0.000115,56,69,0,0,1,0,5,1,1,3,1,1,0,5,1,0,-1
0.001065,15,12,7,2,2,146,178,2816.901513,31,29,548356.8125,668544.625,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,4,2,1,2,0,0,0,11,3,0,-1
0.021899,45,1,8,52,42,37152,3380,4246.769296,31,29,13311293.0,1205534.5,18,8,0.439898,0.521781,23.402982,0.933152,255,4021953532,4018808431,255,0.00063,0.0005,0.00013,714,80,0,0,2,0,1,1,1,2,0,0,0,2,1,0,-1
1.408494,45,8,8,16,18,1540,1644,23.42928,31,29,8201.667969,8820.768555,4,4,93.826465,87.06407,6536.799135,203.287,255,1972008396,3341425104,255,0.103383,0.102529,0.000854,96,91,0,0,14,0,8,13,1,4,0,0,0,17,10,0,-1
1.051613,45,7,8,14,18,1684,10168,29.478526,31,29,11897.91309,73061.10156,3,5,80.867228,61.825941,8774.273183,7682.337792,255,3870120521,1721576321,255,0.0007,0.000569,0.000131,120,565,1,3924,2,0,3,1,1,2,0,0,1,3,2,0,-1
0.008223,45,5,8,32,26,3728,5578,6931.776739,31,29,3514046.0,5218533.5,7,7,0.265258,0.30328,16.744817,0.506984,255,2698536055,2698806880,255,0.000632,0.000515,0.000117,117,215,0,0,2,0,3,1,1,2,0,0,0,3,1,0,-1
0.019921,45,8,8,52,54,3182,39076,5270.819954,31,29,1253350.75,15402039.0,7,20,0.384431,0.36534,20.809796,20.149599,255,3774137768,3774387738,255,0.000693,0.000553,0.00014,61,724,0,0,8,0,3,1,1,2,0,0,0,5,3,0,-1
1.139757,45,8,8,10,6,588,268,13.1607,254,252,3720.091064,1572.264893,2,1,123.428444,215.128406,7770.053963,388.443125,255,1160441947,3002613257,255,0.126019,0.064112,0.061907,59,45,0,0,3,1,1,1,1,2,0,0,0,1,4,0,-1
0.781034,45,8,8,10,8,546,354,21.766018,254,252,5039.473145,3175.277832,2,1,82.399889,99.349289,4929.874943,170.059141,255,3584529060,2957857100,255,0.181305,0.08558,0.095725,55,44,0,0,6,1,2,2,1,6,0,0,0,2,5,0,-1
0.035732,45,1,8,52,42,37268,3380,2602.708979,31,29,8183588.5,738833.5,18,8,0.70788,0.858561,39.557993,1.780893,255,37070696,2188244092,255,0.000661,0.00053,0.000131,717,80,0,0,1,0,2,1,1,1,0,0,0,7,1,0,-1
1.390618,45,7,8,10,10,860,1214,13.66299,62,252,4452.696777,6287.852051,2,2,154.513111,147.958219,9331.226401,334.032406,255,3360882089,1003204458,255,0.112719,0.058603,0.054116,86,121,1,140,1,1,1,1,1,1,0,0,1,1,1,0,-1
0.019074,45,8,8,22,24,2054,2478,2359.232411,31,29,822480.875,996120.375,6,6,0.9366,0.802478,104.747879,91.128322,255,3461021334,1315944842,255,0.000746,0.000609,0.000137,93,103,0,0,7,0,3,2,1,2,0,0,0,3,3,0,-1
0.0,36,8,4,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.712,0.0,10.954517,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,-1
0.021939,45,8,8,52,54,3182,39076,4785.997514,31,29,1138064.625,13985323.0,7,20,0.43186,0.40283,26.939961,25.872571,255,3658700726,3659001136,255,0.000722,0.00058,0.000142,61,724,0,0,4,0,1,1,1,1,0,0,0,3,6,0,-1
0.611956,45,8,8,10,6,588,268,24.511566,254,252,6928.602539,2928.315186,2,1,67.858556,105.814203,3486.343523,179.905906,255,2998282638,2610676833,255,0.126712,0.082879,0.043833,59,45,0,0,3,1,1,1,1,3,0,0,0,1,3,0,-1
0.8366,45,7,8,10,8,814,1078,20.320344,62,252,7009.323242,9027.013672,2,2,92.955556,111.381,5164.217522,201.103813,255,2618950736,814554480,255,0.113732,0.056219,0.057513,81,135,1,137,2,1,2,2,2,2,0,0,4,2,3,0,-1
0.001652,15,8,7,4,4,528,304,4237.288119,31,29,1917675.5,1104116.25,0,0,0.418667,0.192333,0.588549,0.267759,0,0,0,0,0.0,0.0,0.0,132,76,0,0,9,0,9,1,1,4,0,0,0,3,12,0,-1
