dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,labels
0.324646,45,5,8,32,24,3728,5474,169.415304,31,29,89007.71875,129273.1172,7,7,10.472452,14.069739,0.0,18.779266,255,577789813,2723546569,255,0.001039,0.000919,0.00012,117,228,0,0,1,0,8,1,1,5,0,0,0,3,2,0,-1
0.673711,45,8,8,10,6,534,268,22.26474,254,252,5711.647949,2659.894287,2,1,68.549444,116.728797,3884.43523,181.765844,255,473267555,2737665227,255,0.157183,0.090066,0.067117,53,45,0,0,4,1,1,2,1,2,0,0,0,3,2,0,-1
1.049148,45,8,8,18,12,5980,678,27.641478,254,252,43067.32813,4742.896484,4,3,6267.210944,9400.742,832999.3445,30883.09,255,1474526595,1385236446,255,0.178134,0.087991,0.090143,332,57,0,0,5,1,2,2,2,4,0,0,0,3,4,0,-1
0.004156,45,8,8,12,12,1064,2260,5534.167494,31,29,1878729.5,3988450.5,4,4,0.345636,0.322636,17.389827,0.38776,255,3230293725,1085207948,255,0.000743,0.000598,0.000145,89,188,0,0,8,0,1,1,1,1,0,0,0,4,13,0,-1
1.119925,45,7,8,12,18,1580,10168,25.894591,31,29,10350.69336,68604.59375,3,5,101.779639,65.849646,10483.82689,8442.256273,255,2971214591,826830825,255,0.000594,0.000477,0.000117,132,565,1,3924,2,0,3,1,1,3,0,0,1,1,2,0,-1
0.335014,45,2,8,8,12,424,8824,56.71405,31,29,8859.332031,193162.0781,1,4,47.811144,30.406545,2960.936596,2345.618297,255,4123221583,2083450810,255,0.000665,0.000539,0.000126,53,735,0,0,3,0,5,1,1,3,0,0,0,3,3,0,-1
0.036001,45,8,8,62,60,3718,49932,3361.017698,31,29,813088.5,10910808.0,7,24,0.594467,0.60122,37.082245,1.056096,255,2916869468,771745747,255,0.000655,0.000522,0.000133,60,832,0,0,5,0,3,1,1,2,0,0,0,3,4,0,-1
0.00577,45,8,8,22,24,2054,2478,7798.959918,31,29,2718890.75,3292894.25,6,6,0.285526,0.224565,16.503339,13.522675,255,555507079,2701188463,255,0.000741,0.000597,0.000144,93,103,0,0,4,0,4,1,1,1,0,0,0,6,12,0,-1
0.223425,45,2,8,8,12,424,8824,85.039722,31,29,13284.09961,289636.3438,1,4,31.856999,20.262818,2111.936826,1671.399382,255,1060549136,1160766044,255,0.000656,0.00053,0.000126,53,735,0,0,3,0,3,1,1,3,0,0,0,6,3,0,-1
0.061929,45,8,8,22,14,1470,1728,565.163344,31,29,181368.9844,207334.2031,5,4,2.949,4.709923,361.448382,14.114123,255,668274433,668539037,255,0.000732,0.000574,0.000158,67,123,0,0,9,0,2,2,1,1,0,0,0,3,2,0,-1
0.008938,45,8,8,34,36,2230,13500,7719.848181,31,29,1937793.75,11747595.0,7,11,0.269312,0.246118,16.726304,15.850736,255,3694723251,3694986062,255,0.000685,0.000568,0.000117,66,375,0,0,2,0,2,1,1,1,0,0,0,2,6,0,-1
1.013758,45,7,8,12,18,1580,10168,28.606434,31,29,11434.68262,75789.29688,3,5,92.128547,59.604117,9531.399423,7676.17918,255,2532833619,384287023,255,0.000608,0.000485,0.000123,132,565,1,3924,3,0,3,2,2,5,0,0,4,5,2,0,-1
0.004564,15,8,7,4,4,568,320,1533.742389,31,29,746713.4375,420683.625,0,0,1.159667,1.024,1.630826,1.440381,0,0,0,0,0.0,0.0,0.0,142,80,0,0,8,0,3,1,1,3,0,0,0,4,5,0,-1
0.017489,45,8,8,16,18,1540,1644,1886.900414,31,29,660529.5,710389.4375,4,4,1.226429,1.002118,71.129278,1.979998,255,4012350988,1867825903,255,0.000561,0.00045,0.000111,96,91,0,0,11,0,6,6,1,6,0,0,0,13,9,0,-1
0.223144,45,2,8,8,12,424,8824,85.146813,31,29,13300.82813,290001.0938,1,4,31.827,20.242637,2140.567562,1696.488817,255,2804442601,2968178928,255,0.000597,0.000472,0.000125,53,735,0,0,4,0,4,1,1,6,0,0,0,4,3,0,-1
8e-06,45,8,6,2,0,90,0,125000.0003,254,0,45000000.0,0.0,1,0,0.008,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,21,6,2,1,1,20,0,0,0,2,20,0,-1
0.0,36,8,4,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.74,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,-1
0.883947,45,11,8,52,54,2934,3742,118.7854,31,29,26046.81055,33241.8125,11,15,17.66548,16.668303,1477.613303,55.854539,255,213317178,214358002,255,0.00064,0.000523,0.000117,56,69,0,0,1,0,3,1,1,7,1,1,0,7,1,0,-1
0.089982,45,8,8,72,74,4238,63516,1611.433345,31,29,371629.875,5570714.0,7,30,1.280971,1.224753,228.168946,223.347905,255,2474233496,324929299,255,0.000716,0.000569,0.000147,59,858,0,0,6,0,3,1,1,2,0,0,0,1,6,0,-1
0.422777,45,8,8,122,126,7818,15800,584.232353,31,29,146725.1094,296610.2813,30,32,3.673304,3.37784,312.452656,298.760334,255,3249695279,1101110867,255,0.000687,0.000544,0.000143,64,125,0,0,6,0,5,1,1,1,0,0,0,3,5,0,-1
1.007907,45,7,8,12,18,1580,10168,28.772495,31,29,11501.06055,76229.25,3,5,91.597366,59.257116,9530.72004,7675.543636,255,4137300157,1992907147,255,0.000661,0.000532,0.000129,132,565,1,3924,2,0,2,1,1,1,0,0,1,6,1,0,-1
0.053197,45,8,8,24,24,2024,4312,883.508466,31,29,291745.7813,621538.8125,6,6,2.298174,2.289348,231.75689,6.866478,255,2168862995,2169147124,255,0.000651,0.000534,0.000117,84,180,0,0,8,0,3,3,2,2,0,0,0,3,8,0,-1
0.001052,15,12,7,2,2,146,178,2851.711087,31,29,555133.0625,676806.125,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,4,1,1,1,0,0,0,2,2,0,-1
1e-06,15,8,4,2,0,78,0,1000000.003,254,0,312000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,8,2,2,1,1,6,0,0,0,4,5,0,-1
0.019797,45,8,8,16,18,1540,1644,1666.9193,31,29,583522.75,627569.875,4,4,1.288333,1.137353,78.573786,2.308975,255,1584556374,1588938448,255,0.000583,0.00046,0.000123,96,91,0,0,6,0,6,5,1,6,0,0,0,8,10,0,-1
0.688899,45,8,8,10,8,534,354,24.677058,254,252,5585.724609,3599.947266,2,1,73.597111,88.861141,4687.799441,135.827359,255,1762454850,379297830,255,0.142266,0.066866,0.0754,53,44,0,0,4,1,1,1,1,4,0,0,0,1,4,0,-1
0.021693,45,8,8,16,18,1540,1644,1521.228006,31,29,532522.0,572719.3125,4,4,1.4246,1.249823,86.045963,2.584631,255,319621125,324520895,255,0.00056,0.000443,0.000117,96,91,0,0,17,0,5,3,1,3,0,0,0,8,7,0,-1
0.0169,45,8,8,48,50,2974,30506,5739.645232,31,29,1378935.0,14151953.0,7,18,0.360587,0.339458,20.830071,19.225641,255,4225862027,2076571195,255,0.000735,0.000597,0.000138,62,610,0,0,3,0,2,1,1,2,0,0,0,5,3,0,-1
0.037963,45,8,8,60,62,3598,48710,3187.314031,31,29,745778.8125,10099307.0,7,24,0.637864,0.632881,40.788647,38.892939,255,1141582567,1141886966,255,0.000763,0.000614,0.000149,60,786,0,0,10,0,3,1,1,1,0,0,0,6,3,0,-1
0.0011,15,12,7,2,2,146,178,2727.272742,31,29,530909.125,647272.75,0,0,0.009,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,6,2,2,2,0,0,0,2,5,0,-1
0.075901,45,8,8,68,68,4030,57474,1778.632653,31,29,418545.1875,5968722.5,7,27,1.145212,1.124194,72.537893,2.010596,255,3209292384,3235961629,255,0.000739,0.000577,0.000162,59,845,0,0,4,0,1,1,1,2,0,0,0,3,2,0,-1
0.395342,45,8,8,28,30,4840,3080,144.178967,31,29,94459.99219,60261.75,7,7,14.63074,13.612827,813.83866,20.670824,255,1117730023,1282728828,255,0.000691,0.000567,0.000124,173,103,0,0,3,0,3,1,1,3,0,0,0,3,5,0,-1
0.702284,45,8,8,14,12,852,678,35.598135,254,252,9021.991211,7085.452637,4,4,54.021847,57.320547,2636.28326,80.761148,255,1309998895,657499119,255,0.137238,0.057318,0.07992,61,57,0,0,4,1,1,1,1,4,0,0,0,1,4,0,-1
0.001107,15,12,7,2,2,146,178,2710.026984,31,29,527551.9375,643179.75,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,5,1,1,2,0,0,0,4,3,0,-1
0.040932,45,8,8,48,50,2974,30506,2369.78405,31,29,569334.5,5843057.0,7,18,0.86417,0.830521,62.097873,60.982321,255,400660348,400956244,255,0.001202,0.001058,0.000144,62,610,0,0,7,0,1,1,1,1,0,0,0,3,1,0,-1
0.640762,45,8,8,16,18,1540,1644,51.501184,31,29,18028.53516,19389.41602,4,4,42.696999,37.62541,2591.977789,78.270859,255,2981360100,3017957670,255,0.001293,0.001122,0.000171,96,91,0,0,4,0,4,3,1,5,0,0,0,5,5,0,-1
0.001727,15,8,7,4,4,544,304,4053.27158,31,29,1889982.625,1056166.75,0,0,0.448667,0.213667,0.627439,0.295813,0,0,0,0,0.0,0.0,0.0,136,76,0,0,10,0,6,1,1,5,0,0,0,5,14,0,-1
0.553015,45,8,8,14,6,9242,268,34.357115,254,252,124148.5313,3240.418457,4,1,42.539616,88.115,2535.656908,157.363594,255,4045730428,1215611275,255,0.14708,0.078881,0.068199,660,45,0,0,4,1,25,1,1,3,0,0,0,2,3,0,-1
0.0,36,8,4,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.76,0.0,10.954521,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,-1
0.004367,15,8,7,4,4,568,312,1602.931089,31,29,780398.4375,428669.5625,0,0,1.169333,0.983,1.64803,1.384516,0,0,0,0,0.0,0.0,0.0,142,78,0,0,7,0,3,1,1,3,0,0,0,4,9,0,-1
0.388917,45,5,8,32,24,3728,5474,141.418349,31,29,74298.63281,107909.9141,7,7,12.9639,17.645408,0.0,23.886641,255,1536672602,3686562598,255,0.000716,0.000594,0.000122,117,228,0,0,1,0,1,1,1,1,0,0,0,5,1,0,-1
0.005774,45,8,8,22,24,1920,4312,7793.557064,31,29,2539660.5,5726359.5,6,6,0.2721,0.227478,16.717747,12.963545,255,3626874251,1477542888,255,0.000665,0.000539,0.000126,87,180,0,0,6,0,8,1,1,1,0,0,0,2,13,0,-1
1e-05,45,8,6,2,0,90,0,100000.0025,254,0,36000000.0,0.0,1,0,0.01,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,6,6,4,1,1,4,0,0,0,4,4,0,-1
0.0,36,8,4,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.648,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,-1
0.001724,15,8,7,4,4,528,304,4060.324891,31,29,1837587.0,1058004.625,0,0,0.445,0.217667,0.622254,0.30147,0,0,0,0,0.0,0.0,0.0,132,76,0,0,10,0,5,1,1,4,0,0,0,8,5,0,-1
0.114992,45,8,8,66,66,3926,57370,1139.209683,31,29,269027.4063,3930777.75,7,27,1.764215,1.761446,98.178404,97.076391,255,2973094408,859768163,255,0.000616,0.000493,0.000123,59,869,0,0,6,0,2,1,1,1,0,0,0,3,2,0,-1
0.005546,45,8,8,22,24,1920,4312,8113.956217,31,29,2644067.75,5961774.5,6,6,0.247714,0.219826,15.55105,12.728207,255,1462195311,1462440895,255,0.000621,0.000484,0.000137,87,180,0,0,14,0,1,1,1,3,0,0,0,3,6,0,-1
0.067847,45,8,8,90,92,5174,83812,2667.767238,31,29,603357.5625,9775053.0,7,39,0.75873,0.747467,46.371763,45.826982,255,1443897396,3593789966,255,0.000712,0.000566,0.000146,57,911,0,0,11,0,5,1,1,2,0,0,0,2,5,0,-1
0.0,36,8,4,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.672,0.0,10.954513,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,-1
0.023868,45,8,8,60,62,3614,50036,5069.549159,31,29,1191218.375,16500419.0,7,24,0.399237,0.388183,21.976134,21.512806,255,2403124121,253853869,255,0.000691,0.000568,0.000123,60,807,0,0,7,0,4,1,1,4,0,0,0,3,8,0,-1
0.000988,15,12,7,2,2,146,178,3036.437382,31,29,591093.125,720647.8125,0,0,0.002,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,1,2,1,1,0,0,0,2,1,0,-1
22.24077,45,8,6,4,0,180,0,0.134887,254,0,48.559467,0.0,3,0,7413.59,0.0,10484.39,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,52,6,27,2,2,51,0,0,0,27,51,0,-1
0.001036,15,12,7,2,2,132,164,2895.752973,31,29,509652.5313,633204.625,0,0,0.009,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,2,0,2,2,1,1,0,0,0,4,2,0,-1
1.284849,45,11,8,52,54,2934,3740,81.721662,31,29,17919.61523,22857.16016,11,15,25.186921,24.232416,1900.886534,60.140039,255,3189547901,1109854653,255,0.000652,0.000528,0.000124,56,69,0,0,1,0,1,1,1,4,1,1,0,3,1,0,-1
0.035165,15,8,7,4,4,568,312,199.061563,31,29,96914.54688,53234.75,0,0,6.678,11.28,9.438462,15.945965,0,0,0,0,0.0,0.0,0.0,142,78,0,0,7,0,3,1,1,3,0,0,0,6,11,0,-1
1.089117,45,7,8,14,18,1684,10168,28.463424,31,29,11488.20508,70545.21875,3,5,83.751618,64.034588,9316.244459,8160.892306,255,1256814519,1257861997,255,0.000665,0.000522,0.000143,120,565,1,3924,1,0,4,1,1,2,0,0,1,3,2,0,-1
0.001037,15,12,7,2,2,130,162,2892.960519,31,29,501446.5,624879.5,0,0,0.01,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,4,0,2,3,2,2,0,0,0,5,5,0,-1
0.000976,15,12,7,2,2,146,178,3073.770551,31,29,598360.6875,729508.1875,0,0,0.01,0.003,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,6,1,1,8,0,0,0,1,2,0,-1
0.655981,45,7,8,10,8,808,1056,25.915385,62,252,8878.305664,11268.61914,2,2,72.786333,79.39443,3620.885505,123.050883,255,2961252204,767184567,255,0.179381,0.100211,0.07917,81,132,1,123,7,1,3,3,3,7,0,0,9,3,7,0,-1
0.000996,15,12,7,2,2,130,162,3012.048141,31,29,522088.3438,650602.375,0,0,0.001,0.003,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,0,1,1,1,2,0,0,0,2,1,0,-1
0.004567,45,7,8,8,10,1052,824,3722.355964,31,29,1613312.875,1299759.125,2,2,0.527571,0.446444,33.469303,0.741953,255,1189812210,3336294990,255,0.000682,0.000543,0.000139,132,82,1,83,2,0,1,2,1,1,0,0,1,18,1,0,-1
0.001741,15,8,7,4,4,544,304,4020.677805,31,29,1874784.625,1047673.75,0,0,0.431667,0.223333,0.605519,0.307357,0,0,0,0,0.0,0.0,0.0,136,76,0,0,9,0,4,1,1,4,0,0,0,5,6,0,-1
1.174802,45,11,8,12,12,2618,682,19.577768,254,252,16343.18066,4262.846191,3,4,106.800179,97.112,6102.420931,149.917141,255,4141054712,3940765659,255,0.153671,0.105821,0.04785,218,57,0,0,3,1,2,1,1,3,0,0,0,1,3,0,-1
0.001118,15,12,7,2,2,146,178,2683.363113,31,29,522361.3438,636851.5,0,0,0.009,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,6,0,1,1,1,5,0,0,0,1,4,0,-1
0.01299,45,8,8,16,18,1540,1644,2540.415758,31,29,889299.5,956428.0625,4,4,0.843867,0.736824,58.597163,1.351588,255,2171780896,28457449,255,0.000573,0.000458,0.000115,96,91,0,0,22,0,7,18,1,6,0,0,0,24,8,0,-1
1.097616,45,7,8,12,18,1580,10168,26.420899,31,29,10561.07129,69998.98438,3,5,99.752818,64.533467,9557.146997,7700.262075,255,123216764,224483553,255,0.000683,0.000541,0.000142,132,565,1,3924,1,0,2,1,1,1,0,0,1,2,1,0,-1
5.614165,45,8,6,10,0,450,0,1.603088,254,0,577.111633,0.0,9,0,623.796125,0.0,842.27175,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,20,6,14,2,2,20,0,0,0,13,20,0,-1
0.118221,15,8,7,4,4,528,304,59.211139,31,29,26797.26953,15428.73145,0,0,34.022332,35.022332,48.106359,49.523402,0,0,0,0,0.0,0.0,0.0,132,76,0,0,10,0,3,1,1,6,0,0,0,3,12,0,-1
0.02192,45,8,8,48,50,2958,33044,4425.182629,31,29,1057299.25,11818978.0,7,18,0.459809,0.445833,26.990311,26.598191,255,1162468419,1192689938,255,0.000653,0.000517,0.000136,62,661,0,0,6,0,1,1,1,1,0,0,0,3,6,0,-1
0.783632,45,8,8,16,10,2196,556,31.902731,254,252,21020.07031,5114.645996,5,3,51.056735,81.420445,2656.108301,123.355609,255,3778764036,452198971,255,0.11861,0.050845,0.067765,137,56,0,0,5,1,2,2,1,5,0,0,0,2,5,0,-1
0.000941,15,12,7,2,2,146,178,3188.097749,31,29,620616.375,756641.875,0,0,0.003,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,3,2,1,2,0,0,0,3,3,0,-1
0.566831,45,8,8,10,6,534,268,26.462914,254,252,6788.619629,3161.436279,2,1,59.140222,99.790797,2915.142841,140.265453,255,2662899583,1573783211,255,0.155834,0.067869,0.087965,53,45,0,0,7,1,3,2,1,3,0,0,0,4,3,0,-1
3.253368,45,8,8,28,30,4656,3080,17.520306,31,29,11040.86621,7322.873047,7,7,120.483373,112.168031,7305.38387,192.903906,255,2129552274,1251006896,255,0.000615,0.000491,0.000124,166,103,0,0,5,0,4,1,1,2,0,0,0,6,6,0,-1
0.933765,45,8,8,122,126,7814,14990,264.520518,31,29,66397.85938,127415.3594,30,32,7.71414,7.466056,488.866361,483.026496,255,3788080714,1643695898,255,0.000627,0.000505,0.000122,64,119,0,0,5,0,4,1,1,3,0,0,0,4,8,0,-1
1.565538,45,7,8,10,8,846,1102,10.858887,62,252,3893.868896,4931.211914,2,2,173.948667,212.397,11782.75186,446.935,255,4104033072,2338777204,255,0.100392,0.078093,0.022299,85,138,0,0,2,1,1,1,1,2,0,0,0,1,2,0,-1
0.013744,45,8,8,16,18,1540,1644,2401.04767,31,29,840512.1875,903958.0625,4,4,0.896133,0.752353,59.832525,1.377021,255,2629329489,2631439387,255,0.001113,0.00095,0.000163,96,91,0,0,16,0,4,4,1,4,0,0,0,6,4,0,-1
0.738923,45,8,8,10,6,534,268,20.299814,254,252,5207.579102,2425.151123,2,1,78.773111,131.221,4579.778249,208.300031,255,4036280801,2938587601,255,0.1419,0.082812,0.059088,53,45,0,0,7,1,1,1,1,7,0,0,0,1,7,0,-1
8e-06,15,8,4,2,0,78,0,125000.0003,254,0,39000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,7,2,3,2,1,7,0,0,0,3,11,0,-1
0.001661,15,8,7,4,4,520,304,4214.328823,31,29,1878386.5,1098133.625,0,0,0.439667,0.200667,0.615419,0.278138,0,0,0,0,0.0,0.0,0.0,130,76,0,0,8,0,5,1,1,4,0,0,0,7,6,0,-1
0.038936,45,8,8,30,42,2302,34406,1823.505225,31,29,457365.9375,6900965.5,5,15,1.332069,0.938024,76.956044,68.720205,255,4275331965,4278762896,255,0.000612,0.000474,0.000138,77,819,0,0,9,0,12,6,1,6,0,0,0,9,12,0,-1
1.169857,45,8,8,60,14,68023,612,62.400788,254,252,457423.4063,3891.07373,27,1,19.380931,83.553844,1881.166271,103.271828,255,3762687619,1262994138,255,0.15226,0.083657,0.068603,1134,44,0,0,4,1,1,1,1,4,0,0,0,2,4,0,-1
0.001066,15,12,7,2,2,130,162,2814.258996,31,29,487804.9063,607879.9375,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,0,4,1,1,1,0,0,0,5,1,0,-1
0.244126,15,8,7,4,4,568,312,28.673717,31,29,13960.00391,7668.170898,0,0,76.347664,58.924,107.95918,83.323344,0,0,0,0,0.0,0.0,0.0,142,78,0,0,5,0,2,1,1,4,0,0,0,2,4,0,-1
0.001709,15,8,7,4,4,528,304,4095.962612,31,29,1853715.625,1067290.875,0,0,0.446667,0.211,0.623905,0.292746,0,0,0,0,0.0,0.0,0.0,132,76,0,0,6,0,5,1,1,3,0,0,0,4,7,0,-1
0.0,36,8,4,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.62,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,-1
0.001747,15,8,7,4,4,536,304,4006.868847,31,29,1840870.0,1044075.563,0,0,0.441333,0.230333,0.619897,0.31867,0,0,0,0,0.0,0.0,0.0,134,76,0,0,11,0,3,1,1,4,0,0,0,7,8,0,-1
0.26566,45,2,8,8,12,424,8824,71.519991,31,29,11172.17578,243589.5625,1,4,37.879,24.101455,2461.78693,1957.995775,255,2296945699,608188242,255,0.000664,0.00054,0.000124,53,735,0,0,2,0,5,1,1,3,0,0,0,2,2,0,-1
0.012989,45,8,8,34,36,2230,13500,5312.187065,31,29,1333436.0,8083763.0,7,11,0.38397,0.353543,28.584141,26.922975,255,3307500924,1158247155,255,0.000746,0.000606,0.00014,66,375,0,0,8,0,5,1,1,2,0,0,0,6,10,0,-1
0.001057,15,12,7,2,2,146,178,2838.221339,31,29,552507.0625,673604.5,0,0,0.009,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,3,1,1,2,0,0,0,2,1,0,-1
