dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,labels
0.198988,45,8,8,90,92,5174,83812,909.602564,31,29,205720.9375,3332904.5,7,39,2.257614,2.181308,118.463475,115.562088,255,1135757941,1135990039,255,0.000596,0.000484,0.000112,57,911,0,0,2,0,3,1,1,1,0,0,0,2,7,0,-1
6e-06,15,8,4,2,0,1066,0,166666.6608,254,0,710666624.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,533,0,0,0,13,2,3,3,1,13,0,0,0,5,13,0,-1
5.347891,45,7,8,8,10,1052,824,3.178823,31,29,1377.73938,1109.970337,2,2,763.867696,594.147,63368.69124,1673.574125,255,4181583093,2033076447,255,0.000725,0.000564,0.000161,132,82,1,83,7,0,7,7,1,3,0,0,1,19,7,0,-1
0.629868,45,8,8,10,6,534,268,23.814515,254,252,6109.216797,2845.040771,2,0,11214.6008,18693.334,1115560.185,41573.28,255,1912660809,777876769,255,0.146989,0.080502,0.066487,53,45,0,0,6,1,2,2,2,3,0,0,0,2,3,0,-1
2.716433,45,7,8,338,746,18058,1087890,398.684591,31,29,53025.41797,3199584.0,2,370,8.05965,3.64559,446.448784,285.017484,255,4024383183,1886117212,255,0.000592,0.000463,0.000129,53,1458,1,0,1,0,4,1,1,2,0,0,1,2,1,0,-1
0.856053,45,8,8,50,52,3848,19084,117.98335,31,29,35250.15234,174914.4063,11,15,17.463368,17.10888,1340.643779,1330.740552,255,3154845502,1009767781,255,0.000728,0.0006,0.000128,77,367,0,0,6,0,3,1,1,2,0,0,0,3,7,0,-1
0.762594,45,8,8,10,8,486,354,22.292334,254,252,4594.843262,3252.058105,2,1,84.722556,96.044711,4288.86957,176.148375,255,1461002065,568270525,255,0.136353,0.090272,0.046081,49,44,0,0,5,1,1,1,1,5,0,0,0,2,5,0,-1
0.024938,45,8,8,60,62,3614,50036,4852.032971,31,29,1140107.5,15792445.0,7,24,0.417339,0.40505,23.357303,22.038428,255,2283471890,2288001002,255,0.000756,0.000626,0.00013,60,807,0,0,8,0,2,1,1,1,0,0,0,2,11,0,-1
6e-06,15,8,4,2,0,1064,0,166666.6608,254,0,709333312.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,2,2,10,1,1,2,0,0,0,2,2,0,-1
0.001059,15,12,7,2,2,146,178,2832.861107,31,29,551463.625,672332.375,0,0,0.01,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,1,1,1,2,0,0,0,1,1,0,-1
1.012849,45,7,8,14,18,1684,10168,30.606735,31,29,12353.27344,75857.3125,3,5,77.884613,59.551823,8770.34871,7684.237145,255,1807100219,3957706501,255,0.000586,0.000464,0.000122,120,565,1,3924,3,0,7,2,2,2,0,0,4,2,4,0,-1
0.135048,45,8,8,60,62,3598,48710,895.977713,31,29,209643.9688,2838990.5,7,24,2.281441,2.204721,118.911658,116.48973,255,3117296567,3117550764,255,0.000693,0.000554,0.000139,60,786,0,0,9,0,4,1,1,3,0,0,0,3,6,0,-1
0.649751,45,8,8,10,6,546,268,23.085766,254,252,6057.705078,2757.979492,2,1,69.600556,105.808602,3549.302936,161.609984,255,756084037,1822653109,255,0.198248,0.120699,0.077549,55,45,0,0,6,1,3,2,1,6,0,0,0,4,5,0,-1
0.018247,45,8,8,16,18,1540,1644,1808.516382,31,29,633090.3125,680879.0,4,4,1.1954,1.046765,72.629167,2.154096,255,2702818531,2707366209,255,0.000564,0.000449,0.000115,96,91,0,0,13,0,7,12,1,6,0,0,0,16,6,0,-1
0.0,36,8,4,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.76,0.0,10.954521,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,-1
0.00394,45,7,8,8,10,1052,824,4314.720594,31,29,1870050.625,1506598.875,2,2,0.514429,0.376111,32.514914,0.678233,255,3942951371,1798611787,255,0.000695,0.000551,0.000144,132,82,1,83,1,0,5,1,1,1,0,0,1,7,2,0,-1
0.03851,45,8,8,122,126,7818,15180,6413.918717,31,29,1610802.5,3128538.25,30,32,0.320378,0.303728,23.428463,19.780791,255,1263383059,3410232146,255,0.000683,0.000543,0.00014,64,120,0,0,4,0,3,1,1,2,0,0,0,5,3,0,-1
0.034842,45,8,8,30,42,2302,34406,2037.770541,31,29,511107.2813,7711842.0,5,15,1.190828,0.838415,67.661983,59.121107,255,1662462536,3815499055,255,0.000585,0.000464,0.000121,77,819,0,0,7,0,8,6,1,6,0,0,0,10,6,0,-1
0.031281,45,8,8,122,126,7818,15180,7896.167472,31,29,1983056.875,3851539.5,30,32,0.273876,0.24596,16.562288,14.070273,255,1059363020,1060358355,255,0.000661,0.000531,0.00013,64,120,0,0,1,0,2,1,1,1,0,0,0,2,6,0,-1
0.694488,45,8,8,10,8,564,354,24.478465,254,252,5851.792969,3570.976074,2,1,77.165333,96.94757,5552.951794,141.950422,255,1951555075,4285528683,255,0.069337,0.014848,0.054489,56,44,0,0,43,1,1,1,1,3,0,0,0,1,5,0,-1
1.288687,45,8,8,16,18,1540,1644,25.60746,31,29,8964.163086,9640.820312,4,4,92.024428,75.739586,5996.858787,149.459563,255,506974005,3183425164,255,0.00195,0.001114,0.000836,96,91,0,0,3,0,4,3,1,3,0,0,0,3,4,0,-1
0.004189,15,8,7,4,4,568,304,1671.043209,31,29,813559.3125,435426.125,0,0,1.117,0.934,1.576141,1.315221,0,0,0,0,0.0,0.0,0.0,142,76,0,0,6,0,9,1,1,5,0,0,0,4,21,0,-1
1.289672,45,8,8,14,8,8834,354,16.28321,254,252,50884.25391,1922.969482,4,1,95.94377,153.787422,6355.696853,256.422859,255,3641436456,343637626,255,0.326236,0.213157,0.113079,631,44,0,0,2,1,1,1,1,1,0,0,0,2,2,0,-1
2.538977,45,11,8,52,54,2934,3742,41.35524,31,29,9068.219727,11573.16504,11,15,50.77342,47.895,3673.252351,124.293344,255,2275111016,134309304,255,0.000679,0.000539,0.00014,56,69,0,0,1,0,6,1,1,4,1,1,0,6,1,0,-1
0.05157,45,8,8,48,50,2958,32642,1880.938593,31,29,449408.5938,4962575.5,7,18,1.113456,1.063187,0.0,75.864324,255,1172401589,1212360038,255,0.000666,0.000535,0.000131,62,653,0,0,16,0,3,1,1,2,0,0,0,4,7,0,-1
13.957896,45,8,6,4,0,180,0,0.214932,254,0,77.375557,0.0,3,0,4652.632,0.0,6579.806,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,13,6,13,1,1,13,0,0,0,13,13,0,-1
0.9958,45,8,7,6,2,978,86,7.029524,62,252,6547.499512,345.450897,2,1,199.16,0.001,13515.51485,0.0,255,2048314697,1803782511,255,0.95492,0.747647,0.207273,163,43,0,0,4,3,1,1,1,4,0,0,0,1,4,0,-1
0.323397,45,2,8,8,12,424,8824,58.751316,31,29,9177.574219,200100.7969,1,4,46.148715,29.351546,2751.886754,2181.944282,255,3537527810,4067938877,255,0.000653,0.000527,0.000126,53,735,0,0,3,0,3,1,1,3,0,0,0,2,2,0,-1
2.49585,45,8,8,30,16,22388,850,18.029929,254,252,69369.55469,2554.640625,11,4,86.063794,162.719328,6560.842056,260.197594,255,2868593724,242142431,255,0.141606,0.054583,0.087023,746,53,0,0,2,1,1,1,1,1,0,0,0,1,1,0,-1
0.023003,45,8,8,22,24,2054,2478,1956.266509,31,29,681998.0,825979.1875,6,6,1.078905,0.976217,113.754428,101.89584,255,144261012,2294149259,255,0.000658,0.000541,0.000117,93,103,0,0,3,0,2,3,1,1,0,0,0,3,3,0,-1
0.001215,15,12,7,2,2,130,162,2469.135691,31,29,427983.5313,533333.3125,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,3,0,4,1,1,3,0,0,0,4,2,0,-1
0.544399,45,8,8,28,30,4616,3080,104.702613,31,29,65422.60156,43762.01953,7,7,20.151147,18.754725,1099.275414,27.72417,255,1858221946,2114324472,255,0.000677,0.000509,0.000168,165,103,0,0,7,0,4,1,1,5,0,0,0,1,7,0,-1
0.667351,45,8,8,14,6,6830,268,28.470774,254,252,76037.94531,2685.243652,4,1,51.324151,121.4,3105.049465,195.830844,255,597785400,3023341403,255,0.178731,0.060341,0.11839,488,45,0,0,12,1,4,3,1,12,0,0,0,3,13,0,-1
1.141027,45,7,8,12,18,1580,10168,25.415701,31,29,10159.26856,67335.82813,3,5,103.698089,67.087002,9947.838383,8010.098147,255,498873217,505908197,255,0.000687,0.000543,0.000144,132,565,1,3924,1,0,3,1,1,1,0,0,1,1,3,0,-1
0.039899,45,8,8,60,62,3614,45696,3032.657533,31,29,712599.3125,9014562.0,7,24,0.670983,0.645902,40.931581,40.157954,255,3802600733,3821470780,255,0.000617,0.000496,0.000121,60,737,0,0,7,0,3,1,1,3,0,0,0,2,4,0,-1
1.041823,45,8,8,60,14,68193,612,70.069482,254,252,514920.4688,4369.26416,27,1,17.024577,74.339305,1832.736082,118.292719,255,3655308531,3729267711,255,0.112995,0.075405,0.03759,1137,44,1,0,2,1,1,2,1,2,0,0,1,2,2,0,-1
0.001028,15,12,7,2,2,146,178,2918.287859,31,29,568093.375,692607.0,0,0,0.009,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,6,0,3,2,1,6,0,0,0,2,4,0,-1
0.001078,15,12,7,2,2,146,178,2782.931502,31,29,541744.0,660482.4375,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,3,2,1,2,0,0,0,2,4,0,-1
0.001086,15,12,7,2,2,130,162,2762.430929,31,29,478821.375,596685.0625,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,2,0,2,1,1,1,0,0,0,2,1,0,-1
0.005684,45,8,8,22,24,1920,4312,7916.959923,31,29,2579873.25,5817030.5,6,6,0.254571,0.236227,15.905882,13.175758,255,913045447,3058656255,255,0.000607,0.000484,0.000123,87,180,0,0,3,0,3,1,1,1,0,0,0,2,3,0,-1
0.000931,15,12,7,2,2,130,162,3222.341611,31,29,558539.1875,696025.8125,0,0,0.001,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,2,0,3,1,1,1,0,0,0,4,2,0,-1
0.686486,45,8,8,16,10,2190,556,36.417348,254,252,23936.39453,5838.429199,5,3,43.433134,70.068891,2237.589611,96.007414,255,1594953961,1789735758,255,0.089614,0.055865,0.033749,137,56,0,0,4,1,1,1,1,4,0,0,0,1,4,0,-1
0.001028,15,12,7,2,2,146,178,2918.287859,31,29,568093.375,692607.0,0,0,0.009,0.001,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,3,2,1,1,0,0,0,2,2,0,-1
0.081969,45,8,2,6,2,258,86,85.398138,254,60,20983.54297,4196.708496,1,1,16.3938,0.004,969.212186,0.0,255,1961133662,1258662162,255,0.066858,0.036835,0.030023,43,43,0,0,27,0,8,8,1,26,0,0,0,9,26,0,-1
0.007942,45,2,8,8,12,424,8824,2392.344376,31,29,373709.375,8148073.0,1,4,1.089143,0.677545,80.646955,37.096135,255,3135541953,3145159828,255,0.000615,0.000484,0.000131,53,735,0,0,6,0,4,1,1,5,0,0,0,7,3,0,-1
0.023947,45,8,8,52,54,3182,39076,4384.682749,31,29,1042635.813,12812628.0,7,20,0.47234,0.449115,26.816071,26.242881,255,3768582321,1619297248,255,0.00073,0.000584,0.000146,61,724,0,0,8,0,4,1,1,3,0,0,0,5,8,0,-1
0.501692,45,8,8,10,6,2516,268,29.898823,254,252,36117.77734,3571.912598,2,1,45.498778,85.083398,2347.27031,109.093586,255,897351386,1322082276,255,0.134113,0.076273,0.05784,252,45,0,0,3,1,1,1,1,3,0,0,0,1,3,0,-1
0.00104,15,12,7,2,2,130,162,2884.615377,31,29,500000.0,623076.9375,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,3,0,1,1,1,1,0,0,0,1,2,0,-1
0.117625,45,8,7,6,2,978,86,59.511159,62,252,55430.39453,2924.54834,2,1,23.525,0.002,1335.536616,0.0,255,3865543769,1043459055,255,0.09047,0.048338,0.042132,163,43,0,0,5,3,4,4,1,4,0,0,0,5,4,0,-1
0.958984,45,11,8,12,12,572,682,23.983716,254,252,4379.635254,5222.193359,3,4,87.097544,79.59818,4811.985305,124.068109,255,2975912354,3573840983,255,0.163332,0.083395,0.079937,48,57,0,0,2,1,1,1,1,2,0,0,0,3,2,0,-1
12.960367,45,8,8,122,126,7816,15132,19.058102,31,29,4785.049805,9266.404297,30,32,111.723102,103.678613,27556.05083,26474.98231,255,1779485579,3925918853,255,0.000674,0.000534,0.00014,64,120,0,0,7,0,8,1,1,4,0,0,0,12,5,0,-1
0.833145,45,7,8,10,10,874,1466,22.805153,62,252,7556.907715,12674.86426,2,2,92.571667,80.293555,5676.216418,134.895359,255,3041367454,1457905253,255,0.158438,0.079512,0.078926,87,147,1,266,3,1,3,3,1,3,0,0,1,25,3,0,-1
0.019583,45,8,8,40,40,2542,19266,4034.111246,31,29,1012715.125,7674003.0,7,13,0.493385,0.488513,31.741435,0.841439,255,3499481519,1390980867,255,0.000804,0.000528,0.000276,64,482,0,0,5,0,1,1,1,1,0,0,0,5,4,0,-1
0.035855,45,8,8,78,80,4550,72810,4378.747859,31,29,1002259.125,16042393.0,7,33,0.461688,0.451731,23.816605,23.61044,255,1864907630,4010604899,255,0.000751,0.000611,0.00014,58,910,0,0,8,0,4,1,1,2,0,0,0,7,3,0,-1
0.0,36,8,4,1,0,46,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,-1
0.003895,45,7,8,8,10,1040,824,4364.569862,31,29,1869062.875,1524005.125,2,2,0.508143,0.376444,32.6335,0.682262,255,358838695,359782560,255,0.000633,0.000504,0.000129,130,82,1,83,1,0,2,1,1,2,0,0,1,2,2,0,-1
0.001086,15,12,7,2,2,146,178,2762.430929,31,29,537753.25,655616.9375,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,3,2,1,1,0,0,0,2,4,0,-1
0.001001,15,12,7,2,2,130,162,2997.002832,31,29,519480.5,647352.625,0,0,0.001,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,2,0,5,1,1,2,0,0,0,3,2,0,-1
0.001044,15,12,7,2,2,146,178,2873.563127,31,29,559386.9375,681992.3125,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,4,2,1,2,0,0,0,9,4,0,-1
0.336951,45,2,8,14,6,8928,320,56.388023,31,29,196847.625,6339.200684,4,1,25.919307,67.27,2186.547099,89.469727,255,2774860189,2158804859,255,0.000585,0.000478,0.000107,638,53,0,0,2,0,6,1,1,7,0,0,0,5,2,0,-1
0.084048,45,8,8,64,66,3806,51808,1534.837182,31,29,356653.3438,4856653.0,7,26,1.32881,1.305078,79.497131,78.432803,255,2965653192,820537049,255,0.00065,0.000514,0.000136,59,785,0,0,13,0,5,1,1,3,0,0,0,5,12,0,-1
0.848848,45,5,8,32,24,3728,5474,64.793698,31,29,34041.42969,49441.125,7,7,28.294934,36.878738,1849.4518,55.658262,255,2919164165,769860571,255,0.000636,0.000512,0.000124,117,228,0,0,2,0,2,2,1,1,0,0,0,4,1,0,-1
0.80778,45,8,8,122,126,7820,15736,305.776315,31,29,76812.99219,154616.3438,30,32,6.728616,6.457712,435.546564,429.973748,255,2183385703,34814356,255,0.000697,0.000563,0.000134,64,125,0,0,4,0,3,1,1,3,0,0,0,5,4,0,-1
7e-06,15,8,4,2,0,1064,0,142857.1409,254,0,608000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,22,2,3,3,1,22,0,0,0,3,22,0,-1
0.030619,45,8,8,60,62,3614,50036,3951.794747,31,29,928573.8125,12862341.0,7,24,0.522034,0.492148,33.972794,33.131288,255,837824671,2983524727,255,0.00074,0.00059,0.00015,60,807,0,0,6,0,1,1,1,1,0,0,0,6,3,0,-1
4e-06,15,8,4,2,0,104,0,250000.0006,254,0,104000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,2,1,1,1,3,0,0,0,22,3,0,-1
1.856477,45,1,8,128,36,143891,2424,87.80071,62,252,615216.875,10156.87207,61,8,14.617929,52.525687,1294.18279,59.305988,255,3902389487,3082149325,255,0.072165,0.017472,0.054693,1124,67,0,0,3,1,1,2,1,1,0,0,0,2,1,0,-1
0.00108,15,12,7,2,2,146,178,2777.777885,31,29,540740.75,659259.3125,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,3,1,1,1,0,0,0,6,3,0,-1
0.04892,45,8,8,40,42,2542,23508,1655.764451,31,29,405396.5625,3752902.5,7,14,1.313892,1.117073,93.160127,81.12169,255,3343999045,3386602839,255,0.003261,0.003117,0.000144,64,560,0,0,3,0,6,1,1,1,0,0,0,2,6,0,-1
0.160623,45,8,8,62,62,3718,50036,765.768294,31,29,182240.4063,2451903.0,7,24,2.627787,2.62218,164.707146,4.671095,255,1934718442,1935044882,255,0.000791,0.000664,0.000127,60,807,0,0,8,0,5,1,1,3,0,0,0,5,5,0,-1
0.001145,15,12,7,2,2,146,178,2620.087365,31,29,510043.6875,621834.0625,0,0,0.01,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,1,1,1,2,0,0,0,3,4,0,-1
0.039172,15,8,7,4,4,568,304,178.699065,31,29,87000.91406,46563.87109,0,0,8.003,12.581,11.305931,17.783736,0,0,0,0,0.0,0.0,0.0,142,76,0,0,5,0,5,1,1,3,0,0,0,2,12,0,-1
0.001079,15,12,7,2,2,130,162,2780.352305,31,29,481927.7188,600556.125,0,0,0.005,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,0,2,1,1,1,0,0,0,3,3,0,-1
0.002058,15,8,7,4,4,544,304,3401.360427,31,29,1586005.75,886297.375,0,0,0.557,0.210333,0.78206,0.292508,0,0,0,0,0.0,0.0,0.0,136,76,0,0,4,0,4,1,1,3,0,0,0,3,5,0,-1
0.001044,15,12,7,2,2,146,178,2873.563127,31,29,559386.9375,681992.3125,0,0,0.01,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,2,1,1,1,0,0,0,1,4,0,-1
0.006991,45,5,8,32,26,3728,5578,8153.340108,31,29,4133314.25,6138177.5,7,7,0.225516,0.2398,13.04697,0.361357,255,430567399,430807921,255,0.000679,0.000532,0.000147,117,215,0,0,2,0,5,2,1,2,0,0,0,5,1,0,-1
1.133283,45,7,8,12,18,1580,10168,25.589371,31,29,10228.68945,67795.95313,3,5,102.993091,66.630998,9833.160843,7918.719109,255,2689952448,2695125601,255,0.000708,0.000552,0.000156,132,565,1,3924,1,0,1,1,1,1,0,0,1,1,4,0,-1
0.340139,45,8,8,28,28,4616,2976,161.698599,31,29,104710.1328,67501.8125,7,7,12.585481,12.577444,761.786634,20.39709,255,2459717557,317450192,255,0.000677,0.000543,0.000134,165,106,0,0,9,0,4,1,1,3,0,0,0,4,4,0,-1
