dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,labels
0.824827,45,8,8,122,126,7814,16912,299.456729,31,29,75167.27344,162729.875,30,32,6.866517,6.756377,463.75975,466.599035,255,926742475,927800015,255,0.00072,0.000545,0.000175,64,134,0,0,8,0,2,1,1,1,0,0,0,6,5,0,-1
0.003983,45,7,8,8,10,1052,824,4268.139778,31,29,1849862.0,1490334.0,2,2,0.511857,0.381333,32.377406,0.676716,255,3076942067,3077968336,255,0.000687,0.000546,0.000141,132,82,1,83,1,0,1,1,1,1,0,0,1,8,1,0,-1
1.063142,45,7,8,12,18,1580,10168,27.277637,31,29,10903.53027,72268.80469,3,5,96.617729,62.505585,9545.602525,7686.519606,255,749985767,750945739,255,0.00067,0.000543,0.000127,132,565,1,3924,2,0,1,1,1,1,0,0,1,1,2,0,-1
5e-06,15,8,4,2,0,1732,0,200000.0051,254,0,1385600000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,866,0,0,0,12,2,4,4,1,12,0,0,0,4,12,0,-1
0.06809,45,8,8,60,62,3598,48710,1777.059793,31,29,415802.625,5630783.0,7,24,1.130475,1.116525,82.254497,77.633404,255,3820836417,3817848757,255,0.00242,0.002206,0.000214,60,786,0,0,4,0,3,1,1,2,0,0,0,2,7,0,-1
9e-06,15,8,4,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,7,2,5,2,1,7,0,0,0,2,16,0,-1
0.010943,45,8,8,38,40,2438,19266,7036.461533,31,29,1735538.625,13732980.0,7,13,0.287108,0.267513,0.0,16.382134,255,3783990308,1662856385,255,0.000621,0.000506,0.000115,64,482,0,0,8,0,3,1,1,2,0,0,0,4,5,0,-1
1.904509,45,8,8,18,14,9138,764,16.277162,254,252,36255.01563,2982.395996,6,4,112.029939,136.954469,7954.12971,212.235344,255,1815315407,1911304245,255,0.234347,0.123342,0.111005,508,55,0,0,2,1,1,1,1,1,0,0,0,2,1,0,-1
0.002395,15,8,7,4,4,528,304,2922.755648,31,29,1322755.75,761586.625,0,0,0.451333,0.436333,0.632625,0.607169,0,0,0,0,0.0,0.0,0.0,132,76,0,0,5,0,4,1,1,3,0,0,0,3,14,0,-1
0.007327,45,8,8,22,14,1470,1728,4776.852642,31,29,1532960.25,1752422.5,5,4,0.36635,0.506769,25.50852,0.713388,255,2773923354,2774225052,255,0.000691,0.000569,0.000122,67,123,0,0,3,0,2,1,1,1,0,0,0,4,5,0,-1
1.005766,45,7,8,12,18,1580,10168,28.833744,31,29,11525.54297,76391.52344,3,5,91.401997,59.130413,9530.513928,7675.697325,255,2146611887,2149740065,255,0.000677,0.000545,0.000132,132,565,1,3924,2,0,2,1,1,2,0,0,1,4,1,0,-1
0.001684,15,8,7,4,4,536,304,4156.769554,31,29,1909738.75,1083135.375,0,0,0.438,0.203333,0.613769,0.281903,0,0,0,0,0.0,0.0,0.0,134,76,0,0,5,0,3,1,1,3,0,0,0,3,7,0,-1
0.196076,45,8,8,22,24,4144,2768,229.502839,31,29,161406.7969,108243.7422,7,7,9.322333,8.502261,695.594731,19.08302,255,795737251,798858380,255,0.000637,0.000521,0.000116,188,115,0,0,9,0,5,1,1,4,0,0,0,5,14,0,-1
0.794324,45,8,8,28,16,23570,850,54.134083,254,252,228914.1563,8026.951172,11,4,29.419408,46.609465,2469.347106,87.706109,255,4059610122,3244486274,255,0.101465,0.053162,0.048303,842,53,0,0,5,1,1,1,1,5,0,0,0,1,5,0,-1
0.004218,45,8,8,12,12,1064,2260,5452.821259,31,29,1851114.25,3929824.5,4,4,0.353364,0.322182,17.796648,0.39232,255,1807488877,3957415025,255,0.000788,0.000665,0.000123,89,188,0,0,4,0,1,1,1,1,0,0,0,5,14,0,-1
0.78396,45,8,8,10,6,534,268,19.13363,254,252,4908.413574,2285.831055,2,1,80.223111,121.574,4276.057165,181.889219,255,1472866643,2545984126,255,0.274231,0.176085,0.098146,53,45,0,0,5,1,2,1,1,3,0,0,0,1,5,0,-1
0.001645,15,8,7,4,4,528,304,4255.319271,31,29,1925835.875,1108814.625,0,0,0.427333,0.203333,0.599391,0.284729,0,0,0,0,0.0,0.0,0.0,132,76,0,0,9,0,2,1,1,2,0,0,0,2,3,0,-1
0.061049,15,8,7,4,4,520,304,114.661994,31,29,51106.48828,29877.63867,0,0,15.336667,7.630333,21.680129,10.783143,0,0,0,0,0.0,0.0,0.0,130,76,0,0,8,0,3,1,1,3,0,0,0,5,4,0,-1
0.059571,45,8,8,60,62,3598,48710,2031.189616,31,29,475264.7813,6436017.5,7,24,1.004153,0.9838,73.986598,71.894972,255,2868189686,718905352,255,0.000653,0.000533,0.00012,60,786,0,0,3,0,5,1,1,1,0,0,0,2,13,0,-1
0.09111,15,8,7,4,4,544,304,76.830206,31,29,35824.82813,20019.75586,0,0,24.989334,26.328,35.331063,37.226344,0,0,0,0,0.0,0.0,0.0,136,76,0,0,7,0,5,1,1,3,0,0,0,6,8,0,-1
0.001158,15,12,7,2,2,146,178,2590.673642,31,29,504317.8125,614853.1875,0,0,0.004,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,1,2,1,1,0,0,0,5,2,0,-1
0.001741,15,8,7,4,4,544,304,4020.677805,31,29,1874784.625,1047673.75,0,0,0.462667,0.216,0.646531,0.299817,0,0,0,0,0.0,0.0,0.0,136,76,0,0,18,0,3,1,1,4,0,0,0,6,10,0,-1
0.088946,45,8,8,72,74,4238,63516,1630.2026,31,29,375958.4375,5635599.0,7,30,1.284188,1.20989,77.005913,74.765742,255,247366013,247679916,255,0.000735,0.000615,0.00012,59,858,0,0,3,0,5,1,1,1,0,0,0,2,5,0,-1
0.346161,45,8,8,10,6,578,268,43.332437,254,252,12040.63965,5176.781738,2,1,35.190667,59.544,1771.501685,85.186227,255,3414791191,3508421970,255,0.117457,0.048434,0.069023,58,45,0,0,12,1,4,2,1,12,0,0,0,4,12,0,-1
0.224344,45,8,8,10,6,1612,268,66.861605,254,252,51741.96875,7987.73291,2,1,23.59,41.118,1206.005514,66.303539,255,2672394796,3181963472,255,0.059248,0.018746,0.040502,161,45,0,0,9,1,1,1,1,9,0,0,0,1,9,0,-1
0.845958,45,8,8,34,10,34230,440,50.829947,254,252,314190.5313,3744.866699,14,1,23.800545,85.026336,2222.740805,111.397539,255,2060799972,2799550108,255,0.152436,0.080718,0.071718,1007,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0,-1
0.260854,45,5,8,32,24,3728,5474,210.845909,31,29,110774.6094,160886.9219,7,7,8.414645,11.309521,548.121447,16.742998,255,3913922425,3914226878,255,0.000745,0.000592,0.000153,117,228,0,0,2,0,6,2,1,1,0,0,0,3,1,0,-1
0.017811,45,8,8,48,50,2958,33044,5446.072546,31,29,1301218.375,14545618.0,7,18,0.372319,0.351633,0.0,20.733228,255,3182117657,1052068848,255,0.000728,0.000577,0.000151,62,661,0,0,10,0,2,1,1,2,0,0,0,5,7,0,-1
2.162705,45,7,8,340,746,18162,1087890,501.686558,31,29,66986.48438,4018789.5,2,370,6.378735,2.902322,305.666771,185.733504,255,126196117,170390437,255,0.000593,0.000472,0.000121,53,1458,1,524288,5,0,1,2,1,4,0,0,1,7,2,0,-1
0.001024,15,12,7,2,2,130,162,2929.687507,31,29,507812.5,632812.5,0,0,0.009,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,0,5,1,1,1,0,0,0,1,3,0,-1
0.134013,45,8,8,72,74,4238,63516,1081.984607,31,29,249528.0313,3740413.25,7,30,1.883042,1.827685,96.709453,95.088739,255,3960890094,3961176607,255,0.000731,0.000583,0.000148,59,858,0,0,15,0,2,1,1,2,0,0,0,3,3,0,-1
0.001058,15,12,7,2,2,146,178,2835.538689,31,29,551984.875,672967.875,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,3,1,1,2,0,0,0,2,1,0,-1
0.051005,45,8,8,72,74,4238,63516,2842.858633,31,29,655622.0,9827743.0,7,30,0.714,0.700472,41.306247,41.698407,255,167104100,167404355,255,0.000716,0.00056,0.000156,59,858,0,0,11,0,6,1,1,2,0,0,0,3,6,0,-1
0.448211,45,8,8,10,6,550,268,33.46638,254,252,8835.124023,3998.116943,2,1,47.161778,74.382602,2530.348841,113.372445,255,3895291162,3940132916,255,0.132747,0.07629,0.056457,55,45,0,0,10,1,2,1,1,10,0,0,0,2,10,0,-1
0.194036,45,8,8,72,74,4238,63516,747.283982,31,29,172339.1406,2583355.5,7,30,2.728479,2.650849,149.749414,146.080375,255,3713147787,1568002250,255,0.000651,0.000521,0.00013,59,858,0,0,7,0,1,1,1,1,0,0,0,4,2,0,-1
0.0181,45,8,8,40,40,2542,19266,4364.640663,31,29,1095690.5,8302762.0,7,13,0.452256,0.462789,33.610427,0.932085,255,1938211714,4125802595,255,0.000633,0.000511,0.000122,64,482,0,0,6,0,4,1,1,3,0,0,0,2,5,0,-1
0.017185,45,8,8,38,40,2438,19266,4480.651548,31,29,1105149.75,8744835.0,7,13,0.481914,0.426513,31.259141,28.490134,255,3378303099,3435228191,255,0.000686,0.000548,0.000138,64,482,0,0,3,0,2,1,1,1,0,0,0,2,3,0,-1
0.068285,45,8,8,48,50,2958,32642,1420.516882,31,29,339401.0313,3747821.5,7,18,1.445532,1.38351,81.81665,79.884119,255,3713540299,3755785884,255,0.000617,0.00049,0.000127,62,653,0,0,12,0,1,1,1,4,0,0,0,10,7,0,-1
0.001025,15,12,7,2,2,130,162,2926.829254,31,29,507317.0625,632195.125,0,0,0.009,0.01,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,2,0,3,1,1,3,0,0,0,5,1,0,-1
1.60798,45,8,7,6,2,978,86,4.353288,62,252,4054.776855,213.933014,2,1,321.596,0.008,20223.4479,0.0,255,4191730646,1886746043,255,1.417442,0.539854,0.877588,163,43,0,0,3,3,1,1,1,2,0,0,0,1,2,0,-1
3e-06,15,8,4,2,0,78,0,333333.3215,254,0,104000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,13,2,3,2,1,12,0,0,0,4,12,0,-1
0.057434,45,8,8,22,24,1920,4312,783.508026,31,29,255319.1563,575686.875,6,6,2.713905,2.471261,258.969104,240.125457,255,3237959152,3234080694,255,0.00071,0.000587,0.000123,87,180,0,0,4,0,2,1,1,2,0,0,0,2,4,0,-1
0.188327,45,8,8,60,62,3598,48710,642.499484,31,29,150334.2656,2035820.625,7,24,3.186288,3.130883,209.61294,207.906503,255,2603157096,2603381091,255,0.000589,0.000471,0.000118,60,786,0,0,10,0,5,1,1,1,0,0,0,4,12,0,-1
0.011025,45,8,8,38,40,2438,18508,6984.126754,31,29,1722630.375,13094603.0,7,13,0.3058,0.269,0.0,16.485428,255,27362735,2194019882,255,0.000646,0.000531,0.000115,64,463,0,0,7,0,1,1,1,2,0,0,0,4,9,0,-1
4e-06,15,8,4,2,0,104,0,250000.0006,254,0,104000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,4,2,2,2,1,4,0,0,0,2,4,0,-1
0.001101,15,12,7,2,2,146,178,2724.795636,31,29,530426.875,646684.8125,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,3,1,1,2,0,0,0,3,1,0,-1
0.205793,45,8,8,122,126,7820,15306,1200.235227,31,29,301506.875,590301.9375,30,32,1.786391,1.642568,172.327953,167.021568,255,3306843192,1162452861,255,0.000595,0.000469,0.000126,64,121,0,0,4,0,6,1,1,5,0,0,0,7,3,0,-1
0.610341,45,8,8,10,6,486,268,24.576425,254,252,5741.052734,2936.063477,2,1,65.062,98.494203,3545.909181,160.039844,255,3030550264,996218903,255,0.25165,0.117866,0.133784,49,45,0,0,5,1,1,1,1,5,0,0,0,2,4,0,-1
0.005544,45,8,8,22,24,1920,4312,8116.883352,31,29,2645021.75,5963925.0,6,6,0.25995,0.227455,15.896318,12.686919,255,227726180,2377605614,255,0.000649,0.000531,0.000118,87,180,0,0,5,0,6,3,2,2,0,0,0,5,4,0,-1
0.0,36,8,4,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.744,0.0,10.95452,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,-1
0.025915,45,8,8,60,62,3598,48710,4669.110448,31,29,1092494.625,14794520.0,7,24,0.441293,0.414918,24.717483,23.972612,255,1194229451,1194502405,255,0.000748,0.000599,0.000149,60,786,0,0,6,0,3,1,1,1,0,0,0,1,4,0,-1
0.046306,45,8,8,72,74,4238,63516,3131.343727,31,29,722152.625,10825034.0,7,30,0.656443,0.626575,42.596241,41.464193,255,1862202863,1862488203,255,0.000672,0.000557,0.000115,59,858,0,0,2,0,3,1,1,1,0,0,0,2,5,0,-1
0.781617,45,8,8,28,30,4536,3080,72.925744,31,29,44768.73047,30480.40234,7,7,28.937,26.924449,1770.156031,46.915742,255,801848503,3136660569,255,0.000952,0.000805,0.000147,162,103,0,0,5,0,1,1,1,4,0,0,0,4,4,0,-1
0.26535,45,2,8,8,12,424,8824,71.603539,31,29,11185.22656,243874.1094,1,4,37.862142,24.073546,2665.999373,2122.134217,255,2655380170,2736456195,255,0.000671,0.000537,0.000134,53,735,0,0,3,0,4,1,1,5,0,0,0,3,4,0,-1
0.38489,45,8,8,28,30,4616,3080,148.094265,31,29,92535.53125,61898.20703,7,7,14.243629,13.253173,772.216711,19.391506,255,1532796049,3685664365,255,0.000673,0.000545,0.000128,165,103,0,0,5,0,4,1,1,3,0,0,0,2,4,0,-1
0.001101,15,12,7,2,2,146,178,2724.795636,31,29,530426.875,646684.8125,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,3,1,1,2,0,0,0,1,2,0,-1
0.788794,45,8,8,122,126,7818,15800,313.136264,31,29,78641.57031,158976.875,30,32,6.570492,6.30644,445.279926,441.251348,255,4237889404,2093493816,255,0.000609,0.000486,0.000123,64,125,0,0,7,0,1,1,1,2,0,0,0,2,3,0,-1
2.029291,45,7,8,60,18,68197,784,37.944289,254,252,264372.1563,2921.217529,27,1,34.390575,111.954531,3618.84647,162.660562,255,4019462537,1543307299,255,0.259455,0.126063,0.133392,1137,44,1,177,2,1,2,2,2,2,0,0,4,3,2,0,-1
8e-06,15,8,4,2,0,104,0,125000.0003,254,0,52000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,4,2,1,1,1,2,0,0,0,1,2,0,-1
1.576444,45,8,7,6,2,978,86,4.440373,62,252,4135.890625,218.212631,2,1,315.2888,0.008,18121.03558,0.0,255,2750255501,370023573,255,1.235306,0.293361,0.941945,163,43,0,0,4,3,2,2,1,3,0,0,0,3,3,0,-1
2.864943,45,8,8,16,18,1540,1644,11.518554,31,29,4032.191895,4336.561035,4,4,190.975606,179.027187,15748.32864,369.258594,255,17039941,3331478216,255,0.000637,0.000507,0.00013,96,91,0,0,12,0,9,12,1,5,0,0,0,12,9,0,-1
0.001052,15,12,7,2,2,146,178,2851.711087,31,29,555133.0625,676806.125,0,0,0.009,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,2,1,1,1,0,0,0,2,2,0,-1
0.001077,15,12,7,2,2,146,178,2785.515187,31,29,542246.9375,661095.625,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,2,1,1,1,0,0,0,4,2,0,-1
0.001087,15,12,7,2,2,146,178,2759.889575,31,29,537258.5,655013.8125,0,0,0.009,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,2,1,1,2,0,0,0,2,2,0,-1
0.003498,45,8,8,20,18,1366,1936,10577.47256,31,29,2968553.5,4182961.5,5,4,0.184105,0.170059,9.94792,0.27152,255,1038208447,3183857664,255,0.000613,0.000481,0.000132,68,108,0,0,4,0,6,1,1,2,0,0,0,5,5,0,-1
0.001052,15,12,7,2,2,146,178,2851.711087,31,29,555133.0625,676806.125,0,0,0.009,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,2,2,1,1,0,0,0,4,3,0,-1
4e-06,15,8,4,2,0,1632,0,250000.0006,254,0,1632000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,816,0,0,0,34,2,3,3,1,34,0,0,0,3,34,0,-1
0.041977,45,8,8,60,62,3614,50036,2882.530945,31,29,677323.3125,9382090.0,7,24,0.705746,0.689133,49.196389,48.516729,255,4042991048,1893724000,255,0.000763,0.00062,0.000143,60,807,0,0,4,0,4,1,1,3,0,0,0,3,7,0,-1
0.001052,15,12,7,2,2,146,178,2851.711087,31,29,555133.0625,676806.125,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,1,1,1,1,0,0,0,2,2,0,-1
0.044948,45,8,8,90,92,5174,83812,4026.875459,31,29,910741.3125,14755006.0,7,39,0.501494,0.487286,30.603394,29.928773,255,1982097969,1982394741,255,0.000736,0.000597,0.000139,57,911,0,0,4,0,2,1,1,2,0,0,0,6,2,0,-1
0.377255,45,8,8,10,6,638,268,39.760905,254,252,12193.34473,4750.103027,2,1,41.917222,59.275602,2201.19106,95.880008,255,2920574250,3183789820,255,0.151581,0.080187,0.071394,64,45,0,0,6,1,2,2,2,5,0,0,0,2,5,0,-1
0.58286,45,8,8,10,6,534,268,25.735168,254,252,6601.928711,3074.494873,2,1,60.118778,94.967398,3127.856705,147.002375,255,3071755932,2485195055,255,0.20686,0.108017,0.098843,53,45,0,0,4,1,2,2,1,4,0,0,0,2,4,0,-1
0.001058,15,12,7,2,2,146,178,2835.538689,31,29,551984.875,672967.875,0,0,0.009,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,2,2,1,2,0,0,0,2,4,0,-1
0.005586,45,8,8,22,24,2054,2478,8055.853691,31,29,2808449.5,3401360.5,6,6,0.25,0.218609,0.0,13.161118,255,2764877516,2765128180,255,0.000708,0.000554,0.000154,93,103,0,0,7,0,3,2,1,1,0,0,0,2,6,0,-1
0.004423,15,8,7,4,4,568,304,1582.636249,31,29,770517.75,412389.7813,0,0,1.193667,1.002,1.679616,1.409264,0,0,0,0,0.0,0.0,0.0,142,76,0,0,9,0,4,1,1,3,0,0,0,6,6,0,-1
0.889243,45,8,8,14,10,774,556,25.864696,254,252,6468.422852,4507.20459,4,3,68.40331,78.362219,3360.449994,106.703055,255,2399136196,2013905481,255,0.238869,0.157343,0.081526,55,56,0,0,2,1,1,1,1,2,0,0,0,2,2,0,-1
0.0,36,8,4,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.672,0.0,10.954513,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,-1
0.018025,45,8,8,16,18,1540,1644,1830.790604,31,29,640887.6875,689264.9375,4,4,1.179333,1.033353,71.568867,2.188644,255,2765399019,624308196,255,0.000573,0.000455,0.000118,96,91,0,0,17,0,6,6,1,6,0,0,0,11,14,0,-1
0.001021,15,12,7,2,2,146,178,2938.295862,31,29,571988.25,697355.5625,0,0,0.003,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,4,1,1,1,0,0,0,2,4,0,-1
6e-06,15,8,4,2,0,104,0,166666.6608,254,0,69333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,2,2,1,1,3,0,0,0,1,3,0,-1
0.062864,45,8,8,48,50,2958,33044,1543.013536,31,29,368668.875,4121150.5,7,18,1.330213,1.239229,94.210067,90.730189,255,184002597,223607907,255,0.003528,0.003375,0.000153,62,661,0,0,11,0,1,1,1,1,0,0,0,4,2,0,-1
0.001716,15,8,7,4,4,544,304,4079.254013,31,29,1902097.875,1062937.0,0,0,0.447333,0.213667,0.62697,0.295813,0,0,0,0,0.0,0.0,0.0,136,76,0,0,6,0,8,1,1,6,0,0,0,6,7,0,-1
0.028029,45,8,8,66,68,3926,57474,4745.085382,31,29,1103714.0,16162974.0,7,27,0.425046,0.410791,22.520499,22.019078,255,2786711376,658366655,255,0.000626,0.000503,0.000123,59,845,0,0,5,0,1,1,1,1,0,0,0,2,1,0,-1
0.047207,45,2,8,8,12,424,8824,402.482669,31,29,62872.03125,1370813.625,1,4,6.698714,4.250364,550.187552,432.434944,255,1592529186,3924411310,255,0.00058,0.00045,0.00013,53,735,0,0,6,0,4,1,1,4,0,0,0,4,3,0,-1
1.240013,45,7,8,14,18,1684,10168,24.999738,31,29,10090.2168,61960.64063,3,5,95.358613,72.909882,9187.293337,8041.840044,255,762506988,763569025,255,0.000725,0.000539,0.000186,120,565,1,3924,1,0,2,1,1,1,0,0,1,1,1,0,-1
