dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,labels
0.001048,15,12,7,2,2,146,178,2862.595564,31,29,557251.9375,679389.375,0,0,0.001,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,5,2,2,3,0,0,0,5,7,0,-1
1.067859,45,8,8,14,12,2034,678,23.411329,254,252,14151.68066,4659.791016,4,4,82.143002,89.709094,4061.557594,122.443773,255,3392197394,3053000668,255,0.11682,0.080477,0.036343,145,57,0,0,3,1,1,1,1,3,0,0,0,1,3,0,-1
0.000976,15,12,7,2,2,130,162,3073.770551,31,29,532786.875,663934.4375,0,0,0.005,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,4,0,5,1,1,2,0,0,0,3,7,0,-1
0.0,36,8,4,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.656,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,-1
0.001075,15,12,7,2,2,132,164,2790.69758,31,29,491162.7813,610232.5625,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,3,0,2,1,1,3,0,0,0,8,6,0,-1
0.0,70,8,1,1,0,28,0,0.0,254,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,28,0,0,0,2,0,2,2,1,2,0,0,0,2,2,0,-1
0.004663,15,8,7,4,4,568,312,1501.179536,31,29,730860.0,401458.3125,0,0,1.29,1.090333,1.821507,1.536307,0,0,0,0,0.0,0.0,0.0,142,78,0,0,7,0,4,1,1,3,0,0,0,6,9,0,-1
0.034855,45,8,8,30,42,2302,34406,2037.010433,31,29,510916.6563,7708965.5,5,15,1.190931,0.838585,67.146828,59.733663,255,3570036902,1428080511,255,0.000588,0.000467,0.000121,77,819,0,0,12,0,9,12,1,6,0,0,0,16,11,0,-1
0.044807,45,8,8,60,62,3598,48710,2700.471016,31,29,631865.5625,8556699.0,7,24,0.753797,0.72559,48.408749,46.340842,255,128543703,128834393,255,0.000663,0.000545,0.000118,60,786,0,0,10,0,4,1,1,3,0,0,0,5,13,0,-1
0.03899,45,8,8,72,74,4238,63516,3718.902435,31,29,857655.875,12856220.0,7,30,0.552629,0.526753,31.097481,30.606201,255,1880894092,1881178259,255,0.00065,0.000529,0.000121,59,858,0,0,3,0,1,1,1,2,0,0,0,3,1,0,-1
0.0,36,8,4,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.564,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,-1
0.198947,45,8,8,48,50,2958,32642,487.567047,31,29,116493.3359,1286372.75,7,18,4.225276,4.133688,294.367615,291.602492,255,2562244298,499344003,255,0.000648,0.000525,0.000123,62,653,0,0,4,0,3,1,1,1,0,0,0,2,7,0,-1
0.286229,15,8,7,4,4,568,320,24.455941,31,29,11906.54981,6707.915527,0,0,90.333336,78.614,127.739312,111.173453,0,0,0,0,0.0,0.0,0.0,142,80,0,0,3,0,3,1,1,3,0,0,0,3,17,0,-1
0.0181,45,8,8,16,18,1540,1644,1823.204327,31,29,638232.0,686408.8125,4,4,1.186267,1.038059,72.268486,2.221003,255,2642817857,2646850506,255,0.000561,0.00045,0.000111,96,91,0,0,9,0,8,6,1,6,0,0,0,8,9,0,-1
0.331455,45,2,8,14,6,8928,320,57.323017,31,29,200111.6406,6444.313965,4,1,25.496539,66.161797,2055.574853,82.002047,255,1786613691,2153448826,255,0.000651,0.00052,0.000131,638,53,0,0,5,0,1,1,1,2,0,0,0,2,1,0,-1
9e-06,15,8,4,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,2,2,1,1,1,1,0,0,0,2,1,0,-1
1.183756,45,7,8,14,18,1684,10168,26.187829,31,29,10569.74609,64905.26953,3,5,91.030228,69.600882,8897.584023,7791.052021,255,619101931,620188938,255,0.000674,0.000536,0.000138,120,565,1,3924,1,0,2,1,1,6,0,0,1,2,2,0,-1
0.956187,45,8,8,34,10,34210,440,44.970283,254,252,277803.4063,3313.159424,14,1,28.946789,95.682891,2588.358835,168.4575,255,3193691365,2890829725,255,0.172907,0.095038,0.077869,1006,44,0,0,3,1,1,1,1,2,0,0,0,1,2,0,-1
0.510834,45,8,8,10,8,546,354,33.278914,254,252,7705.047363,4854.806152,2,1,54.507222,63.42057,3640.39471,106.364508,255,2230514386,949001793,255,0.116128,0.066885,0.049243,55,44,0,0,6,1,2,2,1,5,0,0,0,3,5,0,-1
0.018306,45,8,8,16,18,1540,1644,1802.687628,31,29,631049.9375,678684.5625,4,4,1.1996,1.048177,73.160304,2.037059,255,687367380,692298925,255,0.000608,0.000483,0.000125,96,91,0,0,12,0,14,12,1,7,0,0,0,18,14,0,-1
1.069918,45,7,8,12,18,1580,10168,27.10488,31,29,10834.47461,71811.10938,3,5,97.234455,62.905708,9551.188158,7691.705751,255,397565584,398562338,255,0.00064,0.000517,0.000123,132,565,1,3924,2,0,3,1,1,1,0,0,1,6,1,0,-1
0.004694,15,8,7,4,4,568,312,1491.265481,31,29,726033.25,398807.0,0,0,1.282667,1.068,1.811136,1.506137,0,0,0,0,0.0,0.0,0.0,142,78,0,0,8,0,5,1,1,4,0,0,0,3,7,0,-1
0.0,36,8,4,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.624,0.0,15.492014,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,-1
0.905867,45,8,8,10,6,534,268,16.558723,254,252,4247.864258,1978.215332,2,1,98.272667,164.222594,5274.341395,268.234656,255,4181805244,3714419875,255,0.186084,0.084745,0.101339,53,45,0,0,6,1,1,1,1,2,0,0,0,2,2,0,-1
1.690876,45,8,8,34,10,35262,440,25.430605,254,252,161927.9063,1873.585083,14,1,49.25485,179.176328,5499.484278,310.71325,255,1845045065,972421350,255,0.139208,0.07828,0.060928,1037,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0,-1
0.016657,45,8,8,16,18,1540,1644,1981.149018,31,29,693522.25,745872.5625,4,4,1.090067,0.952471,65.408813,1.944276,255,118355642,2272978138,255,0.000584,0.000463,0.000121,96,91,0,0,10,0,6,4,1,4,0,0,0,10,5,0,-1
0.001355,15,12,7,2,2,146,178,2214.022211,31,29,430996.3125,525461.25,0,0,0.01,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,2,1,1,1,0,0,0,4,2,0,-1
0.2368,45,8,8,24,24,4632,2768,198.47973,31,29,149966.2188,89628.375,7,7,10.278347,10.274608,759.78206,21.567582,255,1601718053,3750480281,255,0.000618,0.00048,0.000138,193,115,0,0,11,0,2,1,1,5,0,0,0,3,5,0,-1
0.719301,45,7,8,10,8,794,1128,23.634056,62,252,7952.165039,10977.32422,2,2,79.922333,81.11657,4138.775117,150.769266,255,2339327340,1138417465,255,0.231925,0.133196,0.098729,79,141,1,162,5,1,3,2,2,6,0,0,4,3,5,0,-1
0.004833,15,8,7,4,4,568,312,1448.375816,31,29,705152.125,387337.0625,0,0,1.277,1.119667,1.798175,1.573548,0,0,0,0,0.0,0.0,0.0,142,78,0,0,6,0,3,1,1,3,0,0,0,7,4,0,-1
0.012745,15,8,7,4,4,544,304,549.234976,31,29,256100.4219,143114.9375,0,0,4.114667,2.108333,5.816189,2.978805,0,0,0,0,0.0,0.0,0.0,136,76,0,0,6,0,2,1,1,3,0,0,0,5,5,0,-1
0.008021,45,8,8,34,36,2230,13500,8602.418821,31,29,2159331.75,13090637.0,7,11,0.230636,0.211429,13.641047,12.421803,255,842821631,843121111,255,0.000757,0.000613,0.000144,66,375,0,0,6,0,4,1,1,1,0,0,0,1,9,0,-1
0.018843,45,8,8,16,18,1540,1644,1751.313415,31,29,613065.8125,659342.9375,4,4,1.235867,1.1495,76.038683,2.412622,255,192267251,196241125,255,0.000559,0.000448,0.000111,96,91,0,0,8,0,7,6,1,6,0,0,0,8,11,0,-1
1.118924,45,7,8,14,18,1684,10168,27.705188,31,29,11182.1709,68665.96875,3,5,86.038613,65.788,8820.254312,7723.752668,255,4114848267,1970448696,255,0.000651,0.000524,0.000127,120,565,1,3924,2,0,1,2,1,2,0,0,1,4,2,0,-1
0.001015,15,12,7,2,2,146,178,2955.664893,31,29,575369.4375,701477.8125,0,0,0.003,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,2,1,1,2,0,0,0,1,3,0,-1
3e-06,15,8,4,2,0,78,0,333333.3215,254,0,104000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,12,2,3,1,1,12,0,0,0,3,12,0,-1
0.001005,15,12,7,2,2,130,162,2985.074718,31,29,517412.9375,644776.125,0,0,0.006,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,2,0,4,1,1,3,0,0,0,2,3,0,-1
0.030916,45,8,8,64,66,3806,54798,4172.596743,31,29,969595.0625,13965067.0,7,26,0.485794,0.466215,29.941783,29.41133,255,875207238,3020897729,255,0.000728,0.000603,0.000125,59,830,0,0,3,0,3,1,1,2,0,0,0,4,12,0,-1
0.0,36,8,4,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.748,0.0,10.95452,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,-1
1.004651,45,7,8,12,18,1580,10168,28.865747,31,29,11538.33594,76476.3125,3,4,91.299909,59.064292,9524.361236,7673.754171,255,2827584945,683236842,255,0.000725,0.000554,0.000171,132,565,2,0,2,0,2,2,1,2,0,0,1,9,1,0,-1
0.396282,45,8,8,28,30,4840,3080,143.836969,31,29,94235.92969,60118.80469,7,7,14.665185,13.648518,818.900705,20.878127,255,64168512,2424316488,255,0.000645,0.000472,0.000173,173,103,0,0,5,0,3,1,1,4,0,0,0,3,10,0,-1
0.156437,45,2,8,6,8,320,1946,83.100548,31,29,13654.05957,87089.375,1,2,31.2206,22.272285,2197.177877,54.242457,255,2217121904,447904875,255,0.000706,0.000527,0.000179,53,243,0,0,1,0,14,1,1,2,0,0,0,3,2,0,-1
5e-06,15,8,4,2,0,104,0,200000.0051,254,0,83200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,2,1,1,1,3,0,0,0,2,3,0,-1
6e-06,15,8,4,2,0,2084,0,166666.6608,254,0,1389333248.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1042,0,0,0,13,2,11,11,1,13,0,0,0,12,13,0,-1
0.660731,45,8,8,22,10,19486,440,46.917731,254,252,225217.2188,4794.689453,8,1,30.284523,64.923,2916.180012,82.986906,255,1261444641,3792076015,255,0.143208,0.076423,0.066785,886,44,0,0,6,1,3,2,1,3,0,0,0,2,9,0,-1
8e-06,45,8,6,2,0,90,0,125000.0003,254,0,45000000.0,0.0,1,0,0.008,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,11,6,2,1,1,10,0,0,0,2,10,0,-1
0.024053,45,8,8,40,42,2542,23508,3367.56331,31,29,824512.5625,7632811.0,7,14,0.604231,0.57422,52.356639,50.565181,255,3353749038,1225447354,255,0.000629,0.000506,0.000123,64,560,0,0,6,0,2,1,1,2,0,0,0,3,4,0,-1
0.535686,45,8,8,10,6,588,268,28.001478,254,252,7915.084473,3345.243164,2,1,50.691556,89.425,2622.94504,119.316672,255,361034296,1660712817,255,0.159424,0.088554,0.07087,59,45,0,0,3,1,1,1,1,3,0,0,0,1,3,0,-1
0.151148,45,8,8,22,24,2054,2478,297.721426,31,29,103792.3047,125704.6016,6,6,7.181048,6.545826,462.887329,443.404191,255,271220710,271534955,255,0.000704,0.000585,0.000119,93,103,0,0,12,0,2,1,1,1,0,0,0,8,2,0,-1
0.525778,45,8,8,10,6,534,268,28.529151,254,252,7318.678223,3408.282715,2,1,55.111444,86.817797,3118.108662,136.429859,255,3358450613,2449364789,255,0.165503,0.091686,0.073817,53,45,0,0,4,1,2,2,1,3,0,0,0,2,3,0,-1
0.0,36,8,4,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.632,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,-1
0.487475,45,11,8,52,54,2934,3742,215.395658,31,29,47231.14063,60277.96094,11,15,9.74322,9.188377,1109.959831,40.425633,255,2816725084,2817761341,255,0.00061,0.000487,0.000123,56,69,0,0,1,0,7,1,1,6,1,1,0,5,1,0,-1
0.005464,45,8,8,18,18,4528,2456,6405.5635,31,29,6262079.0,3396778.75,7,7,0.303118,0.286765,15.62104,0.369973,255,1639392027,3787779373,255,0.000747,0.000586,0.000161,252,136,0,0,11,0,5,1,1,4,0,0,0,6,11,0,-1
1.207793,45,7,8,14,18,1684,10168,25.66665,31,29,10359.39063,63613.55078,3,5,92.877462,71.014824,8878.019647,7773.715664,255,3466788765,3489466040,255,0.000681,0.000538,0.000143,120,565,1,3924,3,0,2,1,1,1,0,0,1,3,1,0,-1
0.002415,15,12,7,2,2,146,178,1242.236027,31,29,241821.9531,294824.0313,0,0,0.009,0.001,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,4,1,1,3,0,0,0,1,2,0,-1
0.000966,15,12,7,2,2,146,178,3105.589993,31,29,604554.875,737060.0,0,0,0.001,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,3,1,1,2,0,0,0,1,3,0,-1
0.001079,15,12,7,2,2,146,178,2780.352305,31,29,541241.9375,659870.25,0,0,0.002,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,2,1,1,1,0,0,0,1,1,0,-1
0.019752,45,8,8,16,18,1540,1644,1670.716929,31,29,584852.1875,628999.625,4,4,1.296267,1.136,77.212819,2.17606,255,3403943486,1259786568,255,0.000583,0.000437,0.000146,96,91,0,0,9,0,5,5,1,7,0,0,0,10,8,0,-1
0.000994,15,12,7,2,2,146,178,3018.108646,31,29,587525.125,716297.8125,0,0,0.004,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,4,1,1,1,0,0,0,5,3,0,-1
0.001002,15,12,7,2,2,146,178,2994.012136,31,29,582834.375,710578.875,0,0,0.009,0.003,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,4,1,1,1,0,0,0,1,2,0,-1
0.036112,15,8,7,4,4,528,304,193.841386,31,29,87727.07031,50509.52734,0,0,6.695667,7.662,9.460617,10.824391,0,0,0,0,0.0,0.0,0.0,132,76,0,0,11,0,4,1,1,4,0,0,0,7,9,0,-1
0.046322,45,2,8,6,8,320,1930,280.644191,31,29,46112.0,291697.25,1,2,9.2014,6.537571,640.272909,15.696569,255,3962115534,3977119998,255,0.000718,0.000556,0.000162,53,241,0,0,3,0,4,1,1,4,0,0,0,8,6,0,-1
0.0,36,8,4,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.664,0.0,15.49202,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,-1
1.320719,45,7,8,360,746,19202,1087890,836.665481,31,29,115991.3672,6580852.0,2,370,3.677981,1.772142,194.582457,110.225096,255,3615826538,3616812141,255,0.000582,0.00047,0.000112,53,1458,1,524288,1,0,3,1,1,1,0,0,1,4,1,0,-1
4.687035,45,5,8,106,116,9400,12402,47.151343,31,29,15894.05664,20987.25586,26,31,44.635364,40.75141,3321.401996,3172.973477,255,4122634404,4122922793,255,0.000759,0.000617,0.000142,89,107,0,0,2,0,3,1,1,2,0,0,0,2,1,0,-1
0.364069,45,8,8,28,30,4264,3080,156.563722,31,29,90356.49219,65438.14063,7,7,13.471593,12.535034,702.525222,17.289875,255,4003545995,4002566063,255,0.000715,0.000549,0.000166,152,103,0,0,6,0,5,1,1,3,0,0,0,4,4,0,-1
0.585546,45,7,8,10,8,846,1394,29.032731,62,252,10410.7959,16668.20313,1,1,6949.3529,8682.891,689053.6008,22780.216,255,857632642,3451476814,255,0.111134,0.070789,0.040345,85,174,1,193,3,1,2,2,2,3,0,0,4,19,3,0,-1
1.358723,45,8,8,16,12,912,642,19.871599,254,252,5034.138672,3467.962158,5,3,88.691733,113.425633,4323.587881,164.312609,255,1505176777,2331671425,255,0.21996,0.111033,0.108927,57,54,0,0,3,1,1,1,1,4,0,0,0,1,5,0,-1
0.006554,45,8,8,22,24,2054,2478,6866.035925,31,29,2393652.75,2898993.0,6,6,0.326895,0.258304,20.25559,16.851209,255,2093445149,4243344254,255,0.000733,0.000604,0.000129,93,103,0,0,7,0,5,2,2,9,0,0,0,5,8,0,-1
0.005433,45,8,8,18,18,3936,2456,6442.112825,31,29,5474691.5,3416160.5,7,7,0.300412,0.289412,14.87517,0.389074,255,1502827356,3656063261,255,0.000641,0.000509,0.000132,219,136,0,0,7,0,6,1,1,6,0,0,0,5,15,0,-1
0.0,36,8,4,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.66,0.0,10.954512,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,-1
0.590687,45,8,8,10,8,574,354,28.780049,254,252,7002.016602,4198.501465,2,1,59.430444,75.556,3934.78624,130.128352,255,3554897445,1049635792,255,0.113408,0.061791,0.051617,57,44,0,0,11,1,3,3,1,11,0,0,0,3,11,0,-1
0.017885,45,8,8,16,18,1540,1644,1845.12166,31,29,645904.4375,694660.375,4,4,1.171133,1.025353,70.997908,2.082675,255,647236295,2801320818,255,0.000566,0.000451,0.000115,96,91,0,0,7,0,9,6,1,6,0,0,0,8,7,0,-1
1.764192,45,8,8,222,438,12830,548216,373.542112,31,29,57921.13281,2480297.0,21,197,8.017632,4.033396,1421.442153,1011.891606,255,2385736403,241029887,255,0.001712,0.001587,0.000125,58,1252,0,0,5,0,4,1,1,3,0,0,0,1,7,0,-1
0.034529,45,8,8,60,62,3614,45696,3504.30068,31,29,823423.75,10416519.0,7,24,0.59914,0.5671,37.873956,36.448435,255,2976916310,852067033,255,0.000632,0.0005,0.000132,60,737,0,0,2,0,2,1,1,1,0,0,0,1,10,0,-1
0.041921,45,8,8,60,62,3614,50036,2886.381463,31,29,678228.0625,9394623.0,7,24,0.705339,0.678213,46.933176,45.623113,255,3369648371,3369958732,255,0.000655,0.00054,0.000115,60,807,0,0,3,0,5,1,1,1,0,0,0,3,6,0,-1
0.0,36,8,4,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.564,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,-1
1.255428,45,7,8,12,18,1580,10168,23.099693,31,29,9233.504883,61199.84766,3,5,114.096729,73.816529,10659.67111,8581.802825,255,1958349984,1959335990,255,0.000722,0.000544,0.000178,132,565,1,3924,2,0,3,2,1,1,0,0,1,5,2,0,-1
9e-06,45,8,6,2,0,90,0,111111.1072,254,0,40000000.0,0.0,1,0,0.009,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,3,6,1,1,1,3,0,0,0,1,3,0,-1
0.005879,45,8,8,22,24,1920,4312,7654.363209,31,29,2494301.75,5624086.0,6,6,0.2773,0.238545,16.693885,13.501151,255,3044554499,895306331,255,0.000762,0.000622,0.00014,87,180,0,0,7,0,3,1,1,2,0,0,0,1,2,0,-1
0.005986,45,8,8,18,18,4096,2456,5846.976331,31,29,5170732.0,3100568.0,7,7,0.333176,0.323118,16.935146,0.409144,255,1958971523,1962145503,255,0.000618,0.000486,0.000132,228,136,0,0,11,0,8,1,1,3,0,0,0,5,10,0,-1
0.004834,45,8,8,18,18,4016,2456,7240.380605,31,29,6277203.0,3839470.5,7,7,0.265647,0.25,13.213826,0.328877,255,222503974,225601506,255,0.000683,0.00058,0.000103,223,136,0,0,10,0,4,1,1,6,0,0,0,13,6,0,-1
0.065858,45,8,8,40,42,2542,23508,1229.918935,31,29,301132.75,2787694.75,7,14,1.679462,1.592244,98.395673,97.272959,255,2355807527,351997669,255,0.000694,0.000573,0.000121,64,560,0,0,9,0,5,1,1,2,0,0,0,2,10,0,-1
0.001103,15,12,7,2,2,146,178,2719.854899,31,29,529465.0625,645512.25,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,1,1,1,1,0,0,0,3,5,0,-1
0.032091,45,8,8,64,66,3806,51808,4019.818743,31,29,934093.6875,12719828.0,7,26,0.504413,0.483692,31.893029,30.8952,255,1212259825,3362153872,255,0.000786,0.000642,0.000144,59,785,0,0,2,0,3,1,1,1,0,0,0,4,3,0,-1
0.003646,45,2,8,8,12,424,8824,5211.190266,31,29,814042.75,17748766.0,1,4,0.477,0.288545,30.608306,18.407882,255,2339271560,196476804,255,0.000589,0.000468,0.000121,53,735,0,0,3,0,13,1,1,12,0,0,0,16,3,0,-1
0.012974,45,8,8,16,18,1540,1644,2543.548713,31,29,890396.1875,957607.5625,4,4,0.844733,0.736647,58.958673,1.353501,255,4225265926,2085935002,255,0.000563,0.000447,0.000116,96,91,0,0,9,0,11,6,1,6,0,0,0,11,10,0,-1
0.030869,45,8,8,48,50,2958,33044,3142.311091,31,29,750785.5625,8392627.0,7,18,0.678978,0.633167,0.0,41.469541,255,1984002649,2014272939,255,0.000622,0.000474,0.000148,62,661,0,0,3,0,2,1,1,1,0,0,0,4,7,0,-1
0.0,36,8,4,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.72,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,-1
0.016907,45,8,8,48,50,2974,30506,5737.268277,31,29,1378363.875,14146093.0,7,18,0.360674,0.339021,20.284047,19.308154,255,3630632634,1481391401,255,0.000741,0.000624,0.000117,62,610,0,0,6,0,5,1,1,1,0,0,0,4,13,0,-1
0.004439,15,8,7,4,4,568,304,1576.931727,31,29,767740.5,410903.3438,0,0,1.191333,1.001667,1.677023,1.4095,0,0,0,0,0.0,0.0,0.0,142,76,0,0,7,0,6,1,1,4,0,0,0,4,7,0,-1
1.272985,45,8,8,60,14,68043,612,57.345531,254,252,420485.7188,3575.847412,27,1,20.94617,88.447766,2074.123788,125.520148,255,726589045,3438851176,255,0.214406,0.123163,0.091243,1134,44,0,0,3,1,1,1,1,2,0,0,0,1,2,0,-1
0.0,36,8,4,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.692,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,-1
0.067901,45,8,8,60,62,3614,45696,1782.006146,31,29,418727.25,5297006.0,7,24,1.185719,1.1226,70.926884,69.005322,255,12367315,34253725,255,0.000666,0.000543,0.000123,60,737,0,0,5,0,6,1,1,2,0,0,0,3,7,0,-1
